"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Caspe, Plana del Pilón","Zaragoza","13.8 (15:10)","5.8 (05:00)","9.8","81 (19:10)","56 (16:30)","0","0","0","0","0"
"La Molina","Girona","7.4 (14:50)","-0.1 (23:20)","3.7","65 (21:10)","40 (21:10)","0","0","0","0","0"
"Martinet","Lleida","17.2 (14:40)","-7.2 (08:20)","5","52 (23:20)","31 (23:20)","0","0","0","0","0"
"La Seu d'Urgell","Lleida","19.4 (15:00)","-7.0 (06:50)","6.2","35 (15:40)","13 (15:40)","0","0","0","0","0"
"Tuixent","Lleida","14.0 (12:50)","-1.1 (07:30)","6.4","49 (21:50)","23 (22:00)","0","0","0","0","0"
"Coll de Nargó","Lleida","","","","","","","","0","0",""
"Torà","Lleida","12.3 (16:40)","-6.8 (07:40)","2.8","","","0","0","0","0","0"
"Artesa de Segre","Lleida","12.2 (16:50)","-5.7 (07:40)","3.3","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","12.1 (14:00)","-4.8 (05:10)","3.7","64 (21:10)","23 (22:40)","0","0","0","0","0"
"Port Ainé","Lleida","2.7 (00:00)","-7.7 (23:59)","-2.5","124 (20:30)","105 (21:00)","","","","",""
"Talarn","Lleida","17.3 (14:50)","0.5 (08:00)","8.9","41 (17:50)","24 (17:50)","0","0","0","0","0"
"Llimiana","Lleida","17.3 (15:10)","-4.7 (07:40)","6.3","28 (16:30)","15 (15:50)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","13.7 (17:00)","1.8 (08:20)","7.7","41 (20:30)","29 (17:40)","0","0","0","0","0"
"Os de Balaguer","Lleida","15.3 (16:00)","-3.1 (08:50)","6.1","28 (15:30)","21 (14:50)","0","0","0","0","0"
"Llorac","Tarragona","11.5 (16:50)","-0.8 (01:10)","5.3","53 (14:40)","39 (12:10)","0","0","0","0","0"
"Vall de Boí","Lleida","13.9 (14:10)","-4.5 (04:10)","4.7","57 (14:50)","22 (10:00)","0","0","0","0","0"
"Sopeira","Huesca","16.5 (14:20)","-0.3 (09:30)","8.1","61 (18:10)","35 (03:20)","0","0","0","0","0"
"Benabarre","Huesca","14.1 (16:30)","-0.5 (05:10)","6.8","26 (14:30)","17 (22:10)","0","0","0","0","0"
"Lleida","Lleida","17.0 (15:50)","-2.6 (07:40)","7.2","49 (16:00)","27 (22:10)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","12.0 (16:10)","3.7 (08:00)","7.9","","","0","0","0","0","0"
"El Soleràs","Lleida","15.6 (16:00)","3.1 (06:10)","9.4","","","0","0","0","0","0"
"Bielsa","Huesca","14.3 (14:10)","0.3 (00:00)","7.3","87 (21:40)","32 (21:40)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","18.8 (14:50)","-3.1 (07:40)","7.8","62 (16:10)","35 (22:50)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","6.9 (01:00)","-2.5 (23:59)","2.2","65 (07:20)","48 (07:30)","0","0","0","0","0"
"Torla - Ordesa","Huesca","13.8 (14:10)","3.6 (04:40)","8.7","108 (23:20)","47 (23:50)","0","0","0","0","0"
"Benasque","Huesca","12.4 (13:50)","-2.9 (04:00)","4.7","78 (22:40)","39 (19:50)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","4.6 (01:00)","-4.8 (23:50)","-0.1","134 (22:50)","113 (21:50)","","0","0","0",""
"Seira","Huesca","16.9 (14:40)","-0.9 (05:20)","8","48 (23:40)","20 (15:10)","0","0","0","0","0"
"Capella, Laguarres","Huesca","16.3 (16:50)","-4.4 (08:50)","5.9","18 (14:40)","12 (14:50)","0","0","0","0","0"
"Barbastro","Huesca","16.3 (16:30)","-4.7 (07:30)","5.8","43 (16:40)","20 (17:10)","0","0","0","0","0"
"Sariñena","Huesca","14.8 (14:20)","-2.4 (08:20)","6.2","71 (16:30)","39 (16:40)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","16.3 (13:50)","0.3 (07:20)","8.3","60 (21:10)","35 (21:00)","0","0","0","0","0"
"Huesca","Huesca","16.9 (14:00)","-1.5 (06:00)","7.7","","","0","0","0","0","0"
"Lanaja","Huesca","13.6 (14:20)","3.1 (08:30)","8.4","84 (17:30)","61 (17:30)","0","0","0","0","0"
"Ballobar","Huesca","16.8 (15:10)","-2.4 (07:20)","7.2","78 (18:20)","45 (18:20)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","16.5 (16:30)","-4.8 (06:40)","5.8","40 (17:50)","17 (16:50)","0","0","0","0","0"
"Fraga","Huesca","17.3 (15:20)","-1.8 (07:50)","7.7","64 (22:20)","41 (22:10)","0","0","0","0","0"
"Valderrobres","Teruel","11.6 (14:20)","-5.2 (08:30)","3.2","55 (16:20)","28 (16:10)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","12.6 (15:00)","1.6 (06:30)","7.1","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","13.0 (16:00)","6.1 (08:20)","9.5","60 (21:20)","40 (21:20)","0","0","0","0","0"
"Cabacés","Tarragona","14.7 (16:10)","4.1 (07:40)","9.4","34 (16:50)","10 (12:30)","0","0","0","0","0"
"Rasquera","Tarragona","15.5 (15:30)","4.5 (01:40)","10","65 (18:20)","31 (18:00)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","17.4 (15:00)","5.7 (01:00)","11.5","91 (22:20)","39 (22:20)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","1.5 (00:10)","-9.3 (23:30)","-3.9","60 (18:30)","48 (18:20)","","","","",""
"Naut Aran, Arties","Lleida","4.7 (14:40)","-4.5 (06:10)","0.1","42 (20:30)","13 (20:30)","0","0","0","0","0"
"Bossòst","Lleida","8.6 (14:10)","-3.5 (05:10)","2.6","33 (22:20)","18 (22:20)","0.2","0","0","0","0.2"
"Valcarlos/Luzaide","Navarra","7.9 (14:30)","0.9 (01:40)","4.4","47 (18:30)","27 (23:40)","9","0","2.6","2","4.4"
"Bello","Teruel","11.2 (16:10)","-6.9 (06:40)","2.1","37 (14:40)","24 (15:30)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","17.9 (13:30)","-0.1 (08:10)","8.9","19 (13:40)","6 (13:40)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","17.6 (12:30)","5.7 (07:30)","11.7","32 (13:10)","22 (13:10)","0","0","0","0","0"
"Banyalbufar","Illes Balears","17.5 (12:30)","8.6 (19:10)","13.1","35 (22:50)","21 (23:00)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","17.4 (13:00)","4.1 (04:10)","10.7","30 (10:10)","8 (10:00)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","19.9 (14:10)","6.3 (07:40)","13.1","30 (14:40)","17 (14:30)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","19.9 (13:00)","-0.4 (03:00)","9.7","33 (14:00)","16 (14:00)","0","0","0","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","13.8 (13:10)","4.5 (22:40)","9.2","63 (22:50)","52 (09:20)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","19.7 (13:30)","3.2 (05:10)","11.5","30 (14:00)","24 (14:00)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","20.0 (13:00)","1.0 (07:40)","10.5","39 (14:30)","26 (14:40)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","19.9 (12:20)","9.0 (21:30)","14.4","28 (07:30)","19 (07:20)","0","0","0","0","0"
"Llucmajor","Illes Balears","19.7 (14:10)","6.9 (23:40)","13.3","","","0.2","0","0.2","0","0"
"Porreres","Illes Balears","20.4 (13:40)","5.9 (08:10)","13.1","31 (02:10)","18 (02:40)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","18.3 (12:30)","0.5 (06:20)","9.4","25 (17:00)","13 (16:00)","0","0","0","0","0"
"Campos, Salines Llevant","Illes Balears","18.4 (13:10)","0.9 (07:30)","9.6","31 (15:40)","19 (17:30)","0","0","0","0","0"
"Santanyí","Illes Balears","17.0 (12:00)","7.1 (05:30)","12","27 (17:00)","17 (17:00)","0.3","0.1","0.2","0","0"
"Portocolom","Illes Balears","17.1 (13:20)","10.1 (22:50)","13.6","42 (03:20)","21 (03:20)","0","0","0","0","0"
"Son Servera","Illes Balears","18.6 (10:00)","3.9 (07:30)","11.3","28 (14:30)","19 (14:30)","0","0","0","0","0"
"Artà","Illes Balears","19.4 (12:50)","4.8 (08:40)","12.1","","","0","0","0","0","0"
"Capdepera","Illes Balears","19.3 (12:50)","11.1 (23:40)","15.2","40 (14:10)","32 (13:50)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","18.1 (13:00)","9.2 (22:40)","13.7","","","0","0","0","0","0"
"Muro, S'Albufera","Illes Balears","18.3 (12:50)","1.4 (07:40)","9.8","31 (14:30)","18 (14:30)","0","0","0","0","0"
"Manacor","Illes Balears","17.6 (12:50)","7.1 (23:59)","12.4","37 (01:20)","27 (00:50)","0","0","0","0","0"
"Petra","Illes Balears","18.8 (14:10)","4.0 (08:30)","11.4","34 (14:20)","24 (14:20)","0","0","0","0","0"
"Sineu","Illes Balears","18.6 (13:50)","6.8 (08:20)","12.7","31 (01:10)","19 (00:10)","0","0","0","0","0"
"Santa María del Camí","Illes Balears","20.1 (14:00)","4.4 (08:40)","12.3","28 (16:50)","16 (15:40)","0","0","0","0","0"
"Binissalem","Illes Balears","20.4 (14:20)","2.6 (08:10)","11.5","28 (16:00)","19 (15:50)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","12.9 (13:10)","3.4 (19:10)","8.1","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","19.1 (13:30)","1.8 (07:10)","10.5","31 (15:20)","19 (15:30)","0","0","0","0","0"
"Pollença","Illes Balears","20.2 (13:10)","2.2 (07:10)","11.2","31 (13:50)","15 (13:30)","0","0","0","0","0"
"Port de Pollença","Illes Balears","19.5 (12:40)","4.0 (08:10)","11.8","39 (14:10)","17 (14:10)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","14.7 (12:00)","8.2 (07:20)","11.4","","39 (20:20)","0","0","0","0","0"
"Es Mercadal","Illes Balears","13.4 (10:40)","7.9 (21:30)","10.6","36 (15:00)","23 (15:00)","0","0","0","0","0"
"Ciutadella","Illes Balears","15.9 (12:30)","4.6 (05:50)","10.2","","","0","0","0","0","0"
"Menorca, Aeropuerto","Illes Balears","14.8 (12:30)","5.6 (07:30)","10.2","48 (15:50)","36 (15:10)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","18.5 (12:50)","0.2 (00:00)","9.4","","","0","0","0","0","0"
"Sant Antoni de Portmany","Illes Balears","17.4 (12:10)","3.7 (08:40)","10.5","17 (13:40)","8 (13:40)","0","0","0","0","0"
"Ibiza, Aeropuerto","Illes Balears","17.7 (12:00)","6.1 (22:40)","11.9","32 (15:10)","23 (15:10)","0","0","0","0","0"
"Eivissa","Illes Balears","19.3 (13:30)","2.4 (07:50)","10.8","21 (12:50)","12 (14:30)","0","0","0","0","0"
"Formentera","Illes Balears","19.9 (13:50)","7.0 (23:10)","13.4","24 (18:20)","14 (17:10)","0.1","0.1","0","0","0"
"Tías","Las Palmas","20.7 (14:40)","12.0 (05:30)","16.4","53 (21:50)","36 (22:50)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","22.7 (20:20)","14.3 (07:10)","18.5","52 (22:00)","32 (21:10)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","23.7 (14:10)","13.2 (07:40)","18.5","37 (22:10)","22 (16:40)","0","0","0","0","0"
"Haría","Las Palmas","21.1 (14:00)","11.2 (08:00)","16.2","45 (13:30)","29 (13:30)","0","0","0","0","0"
"Tinajo","Las Palmas","21.5 (16:10)","10.5 (06:50)","16","56 (13:30)","43 (14:00)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","16.9 (14:30)","9.1 (05:00)","13","24 (09:10)","16 (09:10)","0","0","0","0","0"
"Tijarafe","Santa Cruz de Tenerife","17.0 (14:20)","10.3 (05:30)","13.7","22 (12:40)","13 (07:20)","0","0","0","0","0"
"El Paso","Santa Cruz de Tenerife","15.8 (16:30)","4.3 (08:10)","10.1","24 (16:30)","16 (14:20)","0","0","0","0","0"
"Fuencaliente","Santa Cruz de Tenerife","22.4 (15:00)","15.7 (07:00)","19","31 (16:10)","21 (15:00)","0","0","0","0","0"
"Tazacorte","Santa Cruz de Tenerife","22.5 (14:40)","15.5 (05:20)","19","17 (23:50)","10 (00:40)","0","0","0","0","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","20.9 (13:30)","14.7 (07:10)","17.8","22 (12:00)","15 (12:00)","0","0","0","0","0"
"San Andrés y Sauces","Santa Cruz de Tenerife","18.3 (14:50)","12.1 (21:40)","15.2","27 (08:20)","19 (07:40)","0","0","0","0","0"
"Pájara","Las Palmas","24.9 (16:40)","15.3 (06:20)","20.1","49 (23:20)","26 (23:20)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","23.5 (17:50)","11.5 (07:00)","17.5","49 (23:10)","21 (18:40)","0","0","0","0","0"
"Antigua","Las Palmas","22.2 (15:00)","10.8 (06:50)","16.5","33 (13:50)","24 (13:50)","0","0","0","0","0"
"Fuerteventura Aeropuerto","Las Palmas","22.3 (16:00)","13.1 (05:40)","17.7","35 (00:50)","25 (01:00)","0","0","0","0","0"
"La Oliva","Las Palmas","21.5 (14:10)","10.3 (07:40)","15.9","43 (13:50)","26 (14:40)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","20.6 (11:50)","15.6 (03:30)","18.1","44 (13:00)","31 (12:50)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","14.7 (15:30)","7.2 (01:40)","10.9","35 (23:50)","30 (21:50)","0","0","0","0","0"
"Arure","Santa Cruz de Tenerife","16.7 (16:00)","7.5 (03:50)","12.1","21 (01:00)","17 (08:20)","0","0","0","0","0"
"Agulo","Santa Cruz de Tenerife","18.5 (12:40)","8.7 (06:00)","13.6","27 (23:00)","18 (23:20)","0.2","0.2","0","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","23.5 (14:30)","11.8 (06:50)","17.7","19 (18:00)","11 (14:10)","0","0","0","0","0"
"Hermigua","Santa Cruz de Tenerife","18.8 (15:20)","11.5 (23:30)","15.1","21 (04:20)","12 (03:00)","0","0","0","0","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","21.7 (13:50)","14.1 (06:20)","17.9","40 (04:50)","19 (14:20)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","14.2 (13:40)","-4.0 (01:30)","5.1","42 (13:40)","25 (15:10)","0","0","0","0","0"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","0","",""
"Arico","Santa Cruz de Tenerife","20.0 (14:40)","11.4 (08:20)","15.7","32 (16:50)","18 (12:40)","0","0","0","0","0"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","23.3 (14:30)","12.5 (06:00)","17.9","41 (16:40)","30 (18:10)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","11.0 (13:10)","0.3 (00:50)","5.7","44 (14:30)","34 (08:00)","0","0","0","0","0"
"Candelaria","Santa Cruz de Tenerife","18.6 (14:10)","10.2 (07:40)","14.4","22 (05:00)","16 (06:00)","0","0","0","0","0"
"Güímar","Santa Cruz de Tenerife","20.4 (16:00)","11.3 (06:50)","15.8","21 (13:40)","17 (15:00)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","19.3 (13:20)","7.0 (03:00)","13.1","30 (23:00)","24 (22:50)","0","0","0","0","0"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","17.9 (14:50)","8.4 (03:30)","13.1","22 (09:40)","18 (09:40)","0","0","0","0","0"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","22.7 (16:00)","14.9 (06:10)","18.8","30 (16:50)","18 (17:00)","0","0","0","0","0"
"Anaga","Santa Cruz de Tenerife","23.2 (16:00)","12.8 (06:20)","18","28 (17:00)","13 (16:40)","0","0","0","0","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","16.6 (15:00)","7.8 (08:40)","12.2","21 (01:40)","17 (03:00)","0","0","0","0","0"
"Tacoronte","Santa Cruz de Tenerife","19.5 (16:30)","10.5 (07:30)","15","25 (18:00)","17 (08:20)","0","0","0","0","0"
"Puerto de la Cruz","Santa Cruz de Tenerife","22.7 (14:40)","14.1 (08:20)","18.4","17 (06:50)","11 (13:20)","0","0","0","0","0"
"San Juan de la Rambla","Santa Cruz de Tenerife","15.8 (10:10)","8.6 (04:30)","12.2","23 (04:30)","18 (04:40)","0","0","0","0","0"
"Vega de San Mateo","Las Palmas","15.0 (13:30)","1.0 (00:10)","8","33 (23:59)","18 (23:50)","0","0","0","0","0"
"Tejeda, Cruz de Tejeda","Las Palmas","16.1 (16:10)","5.4 (01:00)","10.8","26 (15:50)","14 (15:40)","0","0","0","0","0"
"Tejeda","Las Palmas","19.5 (14:00)","10.3 (00:00)","14.9","23 (23:10)","14 (23:30)","0","0","0","0","0"
"Agaete","Las Palmas","21.8 (15:00)","15.4 (08:00)","18.6","33 (13:30)","28 (13:30)","0","0","0","0","0"
"La Aldea de San Nicolás","Las Palmas","22.0 (14:40)","10.5 (06:30)","16.3","46 (16:50)","25 (15:30)","0","0","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","17.5 (16:00)","8.2 (00:00)","12.8","27 (22:50)","17 (08:40)","0","0","0","0","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","20.1 (15:30)","10.9 (00:00)","15.5","27 (23:50)","17 (23:00)","0","0","0","0","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","23.9 (15:30)","12.1 (03:00)","18","29 (13:50)","22 (15:50)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","23.0 (15:30)","13.2 (08:00)","18.1","21 (06:30)","17 (06:40)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","20.7 (14:20)","8.7 (00:50)","14.7","17 (13:40)","9 (00:50)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","22.7 (17:40)","13.7 (07:40)","18.2","29 (14:50)","16 (15:40)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","24.2 (13:20)","11.3 (04:50)","17.8","31 (14:00)","21 (14:20)","0","0","0","0","0"
"Agüimes","Las Palmas","22.8 (13:50)","11.3 (06:10)","17","29 (14:20)","20 (14:30)","0","0","0","0","0"
"Telde, Centro Forestal Doramas","Las Palmas","20.1 (13:50)","9.9 (07:30)","15","22 (07:50)","15 (07:50)","0","0","0","0","0"
"Gran Canaria Aeropuerto","Las Palmas","22.3 (13:00)","13.4 (03:30)","17.8","37 (10:40)","28 (15:30)","0","0","0","0","0"
"Telde, Melenara","Las Palmas","21.1 (12:30)","12.0 (03:20)","16.6","23 (14:40)","15 (13:40)","0","0","0","0","0"
"Teror","Las Palmas","19.0 (13:00)","5.4 (06:10)","12.2","19 (23:50)","11 (19:10)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","20.1 (13:40)","11.5 (07:50)","15.8","17 (14:00)","10 (08:20)","0","0","0","0","0"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","23.9 (12:40)","14.7 (08:40)","19.3","22 (02:10)","17 (07:30)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","21.2 (13:40)","15.9 (06:20)","18.6","15 (14:10)","10 (14:10)","0","0","0","0","0"
"Valleseco","Las Palmas","17.6 (12:10)","7.5 (06:20)","12.6","33 (20:40)","26 (20:40)","0","0","0","0","0"
"Agaete - Suerte Alta","Las Palmas","","","","31 (15:00)","21 (13:40)","","0","","0","0"
"Arucas","Las Palmas","20.0 (15:00)","12.3 (07:20)","16.2","14 (15:50)","9 (00:10)","0","0","0","0","0"
"Maspalomas","Las Palmas","","","","33 (15:00)","27 (15:00)","0","0","0","0","0"
"Teguise","Las Palmas","23.6 (20:00)","13.7 (08:20)","18.7","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","15.7 (16:10)","3.7 (06:10)","9.7","21 (12:40)","13 (13:40)","0","0","0","0","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","17.7 (16:40)","8.5 (06:20)","13.1","26 (16:00)","13 (05:10)","0","0","0","0","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","14.2 (16:00)","3.6 (04:30)","8.9","18 (14:20)","13 (07:20)","0","0","0","0","0"
"Valverde","Santa Cruz de Tenerife","15.0 (14:40)","10.0 (07:30)","12.5","23 (12:40)","17 (08:00)","0","0","0","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","20.9 (12:50)","16.1 (06:50)","18.5","26 (07:50)","18 (07:50)","0","0","0","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","20.4 (12:10)","15.3 (04:00)","17.8","24 (15:30)","14 (17:10)","0","0","0","0","0"
