"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Coll de Nargó","Lleida","15.2 (13:20)","-4.4 (08:40)","5.4","43 (16:30)","33 (16:30)","0","0","0","0","0"
"Torà","Lleida","11.1 (15:50)","-7.3 (08:10)","1.9","","","0","0","0","0","0"
"Artesa de Segre","Lleida","11.0 (16:20)","-7.0 (08:10)","2","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","14.5 (15:10)","-7.7 (07:40)","3.4","29 (16:00)","14 (15:00)","0","0","0","0","0"
"Port Ainé","Lleida","0.0 (15:10)","-3.6 (22:40)","-1.8","41 (22:00)","35 (19:50)","","","","",""
"Talarn","Lleida","12.6 (15:40)","0.1 (07:20)","6.4","13 (13:50)","9 (01:10)","0","0","0","0","0"
"Llimiana","Lleida","15.3 (15:40)","-6.1 (08:20)","4.6","18 (16:20)","9 (16:20)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","10.3 (15:50)","-1.3 (08:00)","4.5","20 (16:10)","13 (16:00)","","","","",""
"Os de Balaguer","Lleida","11.2 (15:20)","-2.9 (08:20)","4.1","17 (11:30)","11 (04:40)","0","0","0","0","0"
"Llorac","Tarragona","9.7 (15:10)","-7.4 (08:00)","1.1","23 (14:50)","18 (14:30)","0","0","0","0","0"
"Vall de Boí","Lleida","15.5 (14:50)","-6.8 (07:30)","4.3","28 (14:40)","15 (15:20)","0","0","0","0","0"
"Sopeira","Huesca","15.5 (15:50)","-2.3 (08:40)","6.6","60 (06:50)","42 (07:20)","0","0","0","0","0"
"Benabarre","Huesca","12.2 (14:00)","-0.9 (08:00)","5.6","19 (15:40)","14 (15:30)","0","0","0","0","0"
"Lleida","Lleida","11.4 (16:30)","-4.0 (07:30)","3.7","12 (23:40)","8 (22:50)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","13.7 (14:10)","-1.4 (03:40)","6.1","","","0","0","0","0","0"
"El Soleràs","Lleida","11.0 (16:40)","-2.6 (07:50)","4.2","","","0","0","0","0","0"
"Bielsa","Huesca","14.8 (13:40)","-3.9 (07:20)","5.5","40 (22:00)","18 (13:40)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","13.8 (15:30)","-3.5 (07:40)","5.2","19 (16:00)","17 (17:30)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","6.3 (12:50)","0.5 (03:20)","3.4","42 (22:10)","32 (22:00)","0","0","0","0","0"
"Torla - Ordesa","Huesca","15.9 (13:20)","0.2 (09:10)","8","31 (14:10)","16 (14:20)","0","0","0","0","0"
"Benasque","Huesca","13.5 (14:40)","-6.0 (07:20)","3.8","42 (12:40)","24 (18:00)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","7.1 (13:30)","-2.3 (01:50)","2.4","35 (21:00)","26 (21:00)","0","0","0","0","0"
"Seira","Huesca","15.8 (15:30)","-3.2 (08:20)","6.3","14 (15:50)","6 (16:00)","0","0","0","0","0"
"Capella, Laguarres","Huesca","13.2 (15:30)","-4.4 (05:20)","4.4","19 (15:10)","14 (14:50)","0","0","0","0","0"
"Barbastro","Huesca","12.7 (15:10)","-5.3 (08:30)","3.7","13 (12:10)","8 (12:10)","0","0","0","0","0"
"Sariñena","Huesca","13.5 (17:00)","-4.1 (07:50)","4.7","14 (00:50)","9 (00:40)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","11.7 (15:00)","-0.7 (08:30)","5.5","15 (17:20)","9 (17:30)","0","0","0","0","0"
"Huesca","Huesca","13.1 (15:30)","-2.4 (08:20)","5.4","","","0","0","0","0","0"
"Lanaja","Huesca","12.9 (15:50)","0.4 (07:10)","6.6","13 (20:30)","11 (20:30)","0","0","0","0","0"
"Ballobar","Huesca","10.4 (16:30)","-4.8 (08:30)","2.8","14 (02:30)","10 (12:20)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","11.3 (16:20)","-6.1 (07:40)","2.6","12 (15:30)","6 (15:00)","0","0","0","0","0"
"Fraga","Huesca","12.0 (16:50)","-3.8 (09:50)","4.1","7 (18:20)","6 (18:20)","0","0","0","0","0"
"Valderrobres","Teruel","12.5 (16:00)","-6.7 (08:40)","2.9","15 (14:20)","8 (14:20)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","13.1 (16:20)","-1.4 (07:00)","5.9","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","12.4 (16:30)","0.6 (09:30)","6.5","15 (14:50)","11 (06:00)","0","0","0","0","0"
"Cabacés","Tarragona","14.9 (16:00)","-0.6 (08:50)","7.1","21 (11:10)","8 (11:10)","0","0","0","0","0"
"Rasquera","Tarragona","14.2 (16:00)","-0.8 (08:20)","6.7","18 (11:50)","11 (11:50)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","17.0 (15:20)","3.8 (00:30)","10.4","34 (05:40)","18 (05:20)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","1.7 (12:10)","-4.3 (21:40)","-1.3","19 (06:10)","14 (19:30)","","","","",""
"Naut Aran, Arties","Lleida","6.5 (14:20)","-3.6 (23:59)","1.5","17 (08:00)","8 (08:00)","0","0","0","0","0"
"Bossòst","Lleida","14.6 (15:00)","-1.6 (01:50)","6.5","23 (07:30)","16 (07:30)","0","0","0","0","0"
"Valcarlos/Luzaide","Navarra","11.3 (14:50)","0.5 (07:20)","5.9","22 (13:50)","16 (13:50)","0","0","0","0","0"
"Bello","Teruel","12.5 (16:10)","-8.5 (07:40)","2","17 (17:40)","12 (17:40)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","16.2 (14:40)","-2.3 (06:50)","7","9 (14:40)","4 (14:40)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","14.3 (15:20)","5.0 (07:00)","9.7","19 (04:20)","17 (04:20)","0","0","0","0","0"
"Banyalbufar","Illes Balears","14.8 (16:10)","6.7 (03:10)","10.8","17 (08:40)","13 (09:10)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","14.8 (14:10)","2.5 (08:40)","8.7","19 (13:30)","7 (15:20)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","14.9 (14:20)","5.4 (08:00)","10.1","17 (15:50)","9 (15:20)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","16.6 (12:30)","-0.8 (06:50)","7.9","15 (14:40)","10 (14:50)","0","0","0","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","12.0 (11:10)","6.5 (18:40)","9.3","21 (20:50)","18 (20:50)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","15.4 (14:00)","2.5 (07:50)","8.9","15 (14:40)","13 (14:50)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","15.0 (15:30)","-0.6 (08:10)","7.2","24 (14:50)","18 (14:50)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","15.6 (13:30)","6.0 (08:10)","10.8","17 (15:10)","10 (14:00)","0","0","0","0","0"
"Llucmajor","Illes Balears","17.6 (14:40)","2.9 (08:30)","10.3","","","0.2","0","0.2","0","0"
"Porreres","Illes Balears","18.2 (14:30)","2.1 (07:00)","10.2","16 (14:20)","8 (16:00)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","16.3 (14:30)","-1.1 (03:40)","7.6","18 (14:50)","9 (14:50)","0","0","0","0","0"
"Campos, Salines Llevant","Illes Balears","15.4 (14:00)","-0.5 (06:10)","7.4","17 (14:20)","12 (14:20)","0","0","0","0","0"
"Santanyí","Illes Balears","15.5 (16:10)","4.2 (07:00)","9.8","18 (14:30)","10 (14:20)","0.1","0","0.1","0","0"
"Portocolom","Illes Balears","15.6 (14:10)","5.6 (08:40)","10.6","24 (15:50)","19 (15:50)","0.2","0","0.2","0","0"
"Son Servera","Illes Balears","17.4 (12:20)","3.7 (05:50)","10.5","15 (14:00)","10 (23:10)","0.2","0","0.2","0","0"
"Artà","Illes Balears","17.7 (13:40)","1.7 (06:30)","9.7","","","0","0","0","0","0"
"Capdepera","Illes Balears","18.4 (12:10)","9.9 (08:00)","14.1","15 (14:50)","13 (15:00)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","","","","","","","0","0.2","","0"
"Muro, S'Albufera","Illes Balears","16.4 (14:20)","0.1 (08:10)","8.2","14 (16:30)","8 (16:10)","0","0","0","0","0"
"Manacor","Illes Balears","17.6 (15:30)","0.6 (07:50)","9.1","16 (16:00)","6 (11:40)","0.2","0.2","0","0","0"
"Petra","Illes Balears","17.5 (16:10)","-0.1 (08:10)","8.7","13 (11:40)","9 (11:20)","0.2","0.2","0","0","0"
"Sineu","Illes Balears","17.8 (15:50)","0.2 (07:00)","9","17 (16:10)","10 (16:10)","0","0","0","0","0"
"Santa María del Camí","Illes Balears","16.9 (14:10)","-0.1 (07:40)","8.4","16 (15:10)","10 (15:10)","0","0","0","0","0"
"Binissalem","Illes Balears","17.7 (14:00)","-2.4 (07:40)","7.7","17 (15:00)","12 (15:50)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","10.5 (15:40)","-3.9 (07:10)","3.3","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","18.3 (15:00)","0.2 (07:20)","9.2","19 (16:30)","12 (15:20)","0.2","0","0.2","0","0"
"Pollença","Illes Balears","18.4 (15:00)","1.4 (08:00)","9.9","11 (13:50)","7 (16:40)","0.2","0","0.2","0","0"
"Port de Pollença","Illes Balears","18.9 (14:00)","2.0 (07:50)","10.4","20 (16:10)","10 (16:10)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","16.0 (13:20)","7.8 (00:50)","11.9","","39 (18:50)","0.2","0","0.2","0","0"
"Es Mercadal","Illes Balears","15.3 (13:00)","7.2 (00:20)","11.3","22 (14:00)","15 (14:00)","0.2","0.2","0","0","0"
"Ciutadella","Illes Balears","15.0 (14:40)","3.8 (02:50)","9.4","","","0.2","0.2","0","0","0"
"Menorca, Aeropuerto","Illes Balears","","","","","","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","16.9 (13:20)","-0.1 (23:59)","8.4","","","0","0","0","0","0"
"Sant Antoni de Portmany","Illes Balears","","","","","","","","","",""
"Ibiza, Aeropuerto","Illes Balears","15.0 (12:40)","4.3 (04:50)","9.7","18 (10:50)","12 (07:20)","0","0","0","0","0"
"Eivissa","Illes Balears","","","","","","","0","0","","0"
"Formentera","Illes Balears","17.4 (12:30)","5.8 (03:50)","11.6","20 (12:20)","12 (12:30)","0","0","0","0","0"
"Tías","Las Palmas","15.5 (10:20)","10.7 (23:40)","13.1","33 (12:00)","21 (12:00)","6.6","0","2.8","3.8","0"
"Yaiza Playa Blanca","Las Palmas","19.0 (10:40)","13.0 (23:50)","16","31 (11:00)","20 (11:00)","1.4","0","0","1.4","0"
"Lanzarote Aeropuerto","Las Palmas","18.3 (10:40)","12.7 (23:30)","15.5","33 (10:20)","26 (10:20)","1.3","0","0.3","1","0"
"Haría","Las Palmas","16.6 (10:10)","10.2 (21:00)","13.4","44 (10:50)","31 (10:50)","4.2","0","3.8","0.4","0"
"Tinajo","Las Palmas","15.5 (10:10)","10.4 (23:10)","12.9","40 (11:50)","30 (11:50)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","15.2 (13:10)","9.6 (22:50)","12.4","40 (00:40)","26 (00:10)","0.4","0","0","0","0.4"
"Tijarafe","Santa Cruz de Tenerife","16.0 (17:10)","10.2 (07:20)","13.1","26 (17:30)","12 (17:40)","0.6","0","0","0","0.6"
"El Paso","Santa Cruz de Tenerife","13.2 (10:50)","7.5 (08:40)","10.3","30 (03:10)","17 (03:10)","9.4","0.2","0","9.2","0"
"Fuencaliente","Santa Cruz de Tenerife","21.4 (12:20)","15.2 (23:30)","18.3","44 (02:20)","31 (02:20)","2.8","0","0","2.8","0"
"Tazacorte","Santa Cruz de Tenerife","20.5 (17:20)","14.9 (23:30)","17.7","21 (19:20)","12 (19:20)","1.7","0","0","0.4","1.3"
"La Palma Aeropuerto","Santa Cruz de Tenerife","18.8 (11:00)","13.9 (06:40)","16.3","41 (23:59)","30 (12:00)","11.2","5.7","0","0","5.5"
"San Andrés y Sauces","Santa Cruz de Tenerife","15.8 (11:00)","11.0 (23:59)","13.4","33 (03:40)","17 (04:30)","7.8","1.8","0","0","6"
"Pájara","Las Palmas","19.3 (16:00)","15.6 (08:10)","17.4","32 (10:30)","19 (13:00)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","17.1 (14:40)","11.7 (07:20)","14.4","30 (15:50)","20 (15:50)","0","0","0","0","0"
"Antigua","Las Palmas","17.0 (14:50)","10.5 (23:20)","13.8","26 (10:20)","18 (12:50)","0.2","0","0.2","0","0"
"Fuerteventura Aeropuerto","Las Palmas","17.2 (14:40)","13.7 (22:30)","15.5","33 (06:50)","27 (06:50)","7.9","0","7.7","0.2","0"
"La Oliva","Las Palmas","16.0 (14:10)","11.0 (23:20)","13.5","33 (10:50)","21 (10:50)","4.6","0","4.6","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","17.8 (10:40)","15.2 (08:10)","16.5","38 (12:00)","29 (11:00)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","8.0 (14:20)","3.4 (06:40)","5.7","43 (05:30)","28 (05:30)","7.2","6.4","0","0.8","0"
"Arure","Santa Cruz de Tenerife","12.9 (12:00)","7.7 (23:59)","10.3","46 (05:00)","31 (04:50)","9.4","7.4","0","2","0"
"Agulo","Santa Cruz de Tenerife","13.6 (15:50)","8.1 (06:30)","10.9","36 (00:30)","11 (00:30)","25.8","20","5.2","0.6","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","21.9 (15:30)","13.3 (23:00)","17.6","30 (01:40)","17 (06:00)","3.2","0.4","0","2.8","0"
"Hermigua","Santa Cruz de Tenerife","17.2 (11:30)","12.2 (07:00)","14.7","35 (00:40)","16 (00:40)","9","6.8","1.6","0.6","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","20.0 (11:40)","15.8 (23:20)","17.9","39 (03:40)","18 (00:30)","0.4","0","0.3","0.1","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","7.4 (14:20)","-2.3 (23:20)","2.6","32 (13:40)","20 (14:20)","1.4","0","0","1.4","0"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","1","",""
"Arico","Santa Cruz de Tenerife","18.0 (12:40)","10.9 (23:10)","14.4","34 (00:40)","21 (00:30)","1","0","0","0.8","0.2"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","21.0 (12:40)","14.2 (05:40)","17.6","45 (00:20)","34 (12:40)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","-0.1 (13:40)","-2.8 (20:40)","-1.4","48 (00:30)","36 (01:40)","0.8","0.2","0.6","0","0"
"Candelaria","Santa Cruz de Tenerife","17.0 (15:40)","10.6 (21:10)","13.8","34 (17:10)","17 (12:00)","1","0.4","0.6","0","0"
"Güímar","Santa Cruz de Tenerife","19.7 (15:10)","12.6 (05:40)","16.2","35 (15:40)","30 (15:40)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","12.7 (13:50)","7.5 (08:50)","10.1","36 (02:00)","18 (10:50)","7.4","6.6","0.8","0","0"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","14.8 (13:40)","8.8 (07:10)","11.8","30 (14:30)","20 (14:30)","11.4","9.7","1.7","0","0"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","20.8 (14:10)","14.2 (07:10)","17.5","25 (17:30)","16 (14:10)","2.2","1.8","0.4","0","0"
"Anaga","Santa Cruz de Tenerife","20.5 (13:30)","13.2 (07:00)","16.8","29 (14:10)","13 (14:10)","0.8","0","0.8","0","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","15.2 (12:50)","8.8 (21:20)","12","25 (02:40)","16 (22:00)","6.8","2.8","4","0","0"
"Tacoronte","Santa Cruz de Tenerife","18.3 (15:40)","11.2 (09:00)","14.7","33 (02:00)","22 (02:00)","11","4.4","6.6","0","0"
"Puerto de la Cruz","Santa Cruz de Tenerife","20.7 (14:20)","14.0 (06:50)","17.4","30 (09:50)","23 (09:50)","4.9","2.4","2.5","0","0"
"San Juan de la Rambla","Santa Cruz de Tenerife","14.5 (13:20)","8.6 (23:20)","11.6","36 (02:00)","21 (02:00)","4.4","4.4","0","0","0"
"Vega de San Mateo","Las Palmas","6.7 (14:30)","1.6 (23:50)","4.1","33 (02:50)","15 (02:50)","15","8.2","5.6","1.2","0"
"Tejeda, Cruz de Tejeda","Las Palmas","7.9 (14:50)","3.0 (07:00)","5.5","45 (08:50)","19 (00:10)","7.4","3.4","3.8","0.2","0"
"Tejeda","Las Palmas","12.9 (14:40)","7.4 (06:50)","10.1","33 (00:40)","19 (12:30)","9.6","3.5","6","0.1","0"
"Agaete","Las Palmas","19.6 (13:20)","14.2 (06:40)","16.9","39 (08:50)","19 (15:10)","7.2","3","4.2","0","0"
"La Aldea de San Nicolás","Las Palmas","21.8 (15:30)","12.2 (23:59)","17","56 (17:30)","23 (00:40)","","3.4","","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","11.3 (14:20)","6.1 (22:30)","8.7","35 (00:20)","13 (14:00)","0.2","0","0.2","0","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","14.7 (15:40)","9.2 (23:20)","11.9","23 (11:50)","14 (15:30)","0.8","0.2","0","0.6","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","18.0 (10:50)","12.9 (23:59)","15.4","44 (12:50)","27 (12:30)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","22.3 (12:30)","14.8 (07:10)","18.5","28 (14:30)","23 (14:30)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","15.5 (12:00)","6.9 (23:00)","11.2","30 (00:10)","11 (00:10)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","19.8 (12:30)","14.6 (23:50)","17.2","33 (11:40)","20 (13:40)","10.8","0","0","10.8","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","20.8 (12:40)","13.7 (08:20)","17.2","41 (07:00)","23 (15:40)","1","0.2","0.8","0","0"
"Agüimes","Las Palmas","18.4 (14:10)","12.0 (07:40)","15.2","41 (15:50)","27 (17:10)","7.2","1","6.2","0","0"
"Telde, Centro Forestal Doramas","Las Palmas","17.6 (14:40)","11.5 (07:40)","14.6","30 (15:40)","17 (15:40)","15.4","0.4","14.8","0.2","0"
"Gran Canaria Aeropuerto","Las Palmas","19.7 (14:00)","13.8 (07:00)","16.8","45 (17:00)","34 (17:00)","2.6","1","1.4","0.2","0"
"Telde, Melenara","Las Palmas","19.8 (13:20)","13.7 (07:00)","16.7","30 (01:00)","17 (16:50)","12","1","10.8","0.2","0"
"Teror","Las Palmas","15.4 (11:10)","7.9 (23:59)","11.6","26 (08:20)","12 (08:20)","13.4","6.4","5","2","0"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","17.0 (14:50)","12.7 (06:40)","14.8","23 (16:50)","13 (15:10)","5.2","0.6","4.4","0.2","0"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","22.6 (12:10)","14.3 (20:20)","18.5","32 (04:20)","19 (14:20)","0.6","0.4","0.2","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","20.0 (12:20)","15.1 (04:20)","17.6","26 (04:10)","12 (14:40)","2.1","1.9","0.2","0","0"
"Valleseco","Las Palmas","13.3 (14:10)","7.3 (07:10)","10.3","29 (08:30)","10 (05:30)","15.4","9","5.8","0.6","0"
"Agaete - Suerte Alta","Las Palmas","17.1 (13:30)","11.7 (06:50)","14.4","44 (06:30)","28 (06:30)","10.2","2.8","7.4","0","0"
"Arucas","Las Palmas","18.9 (15:40)","13.9 (08:20)","16.4","37 (03:40)","15 (03:40)","9.6","2.6","6.8","0","0.2"
"Maspalomas","Las Palmas","","","","40 (15:50)","30 (16:00)","1.2","0","0","1.2","0"
"Teguise","Las Palmas","19.0 (13:40)","12.5 (21:30)","15.8","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","13.0 (15:00)","6.7 (21:10)","9.8","22 (03:30)","10 (15:00)","3","1","2","0","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","15.3 (15:30)","9.7 (08:50)","12.5","55 (01:30)","26 (01:20)","3.4","1.2","2.2","0","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","11.1 (12:30)","6.7 (23:50)","8.9","33 (00:40)","15 (13:50)","11.6","1","9.8","0.8","0"
"Valverde","Santa Cruz de Tenerife","13.5 (12:30)","10.3 (06:50)","11.9","33 (01:10)","20 (00:30)","0.6","0.2","0.4","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","20.0 (12:10)","16.8 (06:30)","18.4","46 (08:00)","30 (00:40)","0","0","0","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","19.4 (12:10)","15.6 (23:40)","17.5","28 (00:30)","18 (00:10)","1.4","0.2","1.2","0","0"
