"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Esterri d'Àneu","Lleida","15.4 (15:10)","-6.5 (07:50)","4.4","39 (14:50)","23 (15:00)","0","0","0","0","0"
"Port Ainé","Lleida","0.6 (15:00)","-3.8 (00:20)","-1.6","55 (20:20)","51 (20:20)","","","","",""
"Talarn","Lleida","13.3 (16:30)","-0.4 (08:00)","6.5","21 (21:00)","12 (21:00)","0","0","0","0","0"
"Llimiana","Lleida","16.0 (15:50)","-6.8 (08:50)","4.6","19 (16:00)","9 (16:00)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","9.1 (16:10)","-1.6 (08:20)","3.8","23 (14:40)","15 (14:30)","","","","",""
"Os de Balaguer","Lleida","10.0 (16:20)","-4.1 (07:50)","3","19 (14:50)","13 (14:50)","0","0","0","0","0"
"Llorac","Tarragona","8.1 (15:20)","-7.1 (06:20)","0.5","32 (14:50)","25 (14:50)","0","0","0","0","0"
"Vall de Boí","Lleida","16.6 (15:00)","-6.1 (06:10)","5.3","40 (11:10)","19 (12:50)","0","0","0","0","0"
"Sopeira","Huesca","16.6 (15:40)","-2.4 (08:50)","7.1","49 (00:30)","32 (00:40)","0","0","0","0","0"
"Benabarre","Huesca","11.8 (15:20)","-1.3 (08:30)","5.3","26 (14:50)","19 (14:40)","0","0","0","0","0"
"Lleida","Lleida","11.7 (16:50)","-4.0 (07:30)","3.8","18 (16:10)","10 (14:50)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","12.1 (14:40)","-0.8 (00:50)","5.7","","","0","0","0","0","0"
"El Soleràs","Lleida","10.7 (16:50)","-2.2 (08:50)","4.2","","","0","0","0","0","0"
"Bielsa","Huesca","15.8 (12:40)","-0.1 (03:30)","7.9","47 (15:20)","23 (05:30)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","14.0 (16:00)","-4.0 (07:30)","5","18 (17:10)","16 (17:10)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","6.7 (14:30)","1.6 (02:00)","4.1","45 (00:10)","32 (00:40)","0","0","0","0","0"
"Torla - Ordesa","Huesca","16.6 (13:30)","-0.1 (06:10)","8.3","45 (16:00)","20 (16:00)","0","0","0","0","0"
"Benasque","Huesca","15.5 (14:30)","-6.1 (05:30)","4.7","59 (22:30)","28 (22:20)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","6.9 (12:50)","-2.4 (03:40)","2.3","40 (06:10)","37 (06:10)","0","0","0","0","0"
"Seira","Huesca","16.2 (15:20)","-4.3 (08:20)","6","17 (15:30)","10 (15:30)","0","0","0","0","0"
"Capella, Laguarres","Huesca","13.2 (15:20)","-5.4 (07:50)","3.9","19 (17:00)","14 (16:40)","0","0","0","0","0"
"Barbastro","Huesca","12.5 (15:20)","-6.0 (08:10)","3.3","13 (13:10)","7 (13:00)","0","0","0","0","0"
"Sariñena","Huesca","13.6 (16:40)","-4.3 (08:30)","4.7","13 (13:10)","8 (01:40)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","10.8 (15:00)","-1.2 (08:40)","4.8","19 (13:40)","8 (15:20)","0","0","0","0","0"
"Huesca","Huesca","12.3 (15:20)","-2.8 (07:10)","4.8","","","0","0","0","0","0"
"Lanaja","Huesca","13.0 (16:30)","-0.7 (07:40)","6.2","16 (16:20)","12 (19:30)","0","0","0","0","0"
"Ballobar","Huesca","11.4 (17:00)","-4.5 (08:30)","3.4","14 (11:20)","10 (11:20)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","11.4 (17:00)","-6.6 (08:40)","2.4","14 (15:20)","8 (15:20)","0","0","0","0","0"
"Fraga","Huesca","12.9 (17:20)","-4.5 (08:50)","4.2","10 (18:30)","9 (18:30)","0","0","0","0","0"
"Valderrobres","Teruel","12.3 (16:00)","-6.3 (08:10)","3","18 (13:00)","10 (13:00)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","14.0 (16:30)","-0.2 (05:20)","6.9","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","11.9 (16:30)","1.1 (08:40)","6.5","36 (14:10)","23 (14:10)","0","0","0","0","0"
"Cabacés","Tarragona","13.7 (15:40)","0.1 (09:30)","6.9","21 (15:10)","8 (12:10)","0","0","0","0","0"
"Rasquera","Tarragona","15.1 (15:50)","0.1 (04:50)","7.6","36 (14:20)","23 (14:20)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","17.8 (16:10)","2.7 (03:00)","10.2","40 (14:50)","19 (15:00)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","3.6 (14:30)","-4.2 (03:40)","-0.3","28 (09:10)","21 (09:00)","","","","",""
"Naut Aran, Arties","Lleida","8.0 (15:00)","-4.5 (08:40)","1.8","18 (09:30)","10 (09:30)","0","0","0","0","0"
"Bossòst","Lleida","13.1 (14:50)","-2.6 (08:50)","5.3","24 (05:50)","16 (05:50)","0","0","0","0","0"
"Valcarlos/Luzaide","Navarra","8.4 (13:10)","0.6 (01:20)","4.5","26 (14:10)","19 (13:40)","0","0","0","0","0"
"Bello","Teruel","12.5 (15:00)","-8.8 (08:00)","1.8","19 (17:20)","14 (17:20)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","16.9 (14:30)","-3.5 (08:00)","6.7","16 (15:00)","5 (14:10)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","16.0 (13:40)","4.3 (04:40)","10.2","18 (07:00)","14 (07:00)","0","0","0","0","0"
"Banyalbufar","Illes Balears","16.5 (13:40)","7.0 (05:10)","11.8","17 (23:59)","14 (23:50)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","16.6 (13:30)","1.3 (02:20)","9","26 (13:40)","7 (13:40)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","17.5 (15:30)","4.5 (08:00)","11","14 (17:00)","8 (17:00)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","19.3 (12:30)","-1.6 (05:30)","8.8","29 (23:40)","13 (23:40)","0.2","0","0.2","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","10.6 (14:20)","4.9 (23:20)","7.8","46 (15:50)","36 (22:40)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","18.4 (15:00)","2.3 (06:00)","10.3","22 (16:50)","18 (13:30)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","19.1 (14:10)","0.9 (08:00)","10","26 (14:40)","15 (13:20)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","17.5 (15:00)","6.9 (07:50)","12.2","33 (23:40)","21 (23:40)","0.2","0.2","0","0","0"
"Llucmajor","Illes Balears","18.1 (15:20)","2.0 (08:20)","10.1","","","0","0","0","0","0"
"Porreres","Illes Balears","19.8 (14:50)","1.4 (06:20)","10.6","20 (16:50)","10 (14:30)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","19.1 (15:30)","-1.5 (23:50)","8.8","17 (16:00)","10 (15:10)","0.2","0","0.2","0","0"
"Campos, Salines Llevant","Illes Balears","17.4 (15:30)","0.3 (23:59)","8.8","24 (15:40)","16 (15:20)","0.2","0.2","0","0","0"
"Santanyí","Illes Balears","18.5 (16:20)","3.7 (07:00)","11.1","20 (16:20)","11 (15:30)","0.3","0.1","0.2","0","0"
"Portocolom","Illes Balears","18.7 (14:40)","4.3 (05:30)","11.5","27 (15:20)","18 (15:20)","0","0","0","0","0"
"Son Servera","Illes Balears","22.0 (13:00)","2.6 (06:20)","12.3","30 (13:40)","17 (14:20)","0","0","0","0","0"
"Artà","Illes Balears","18.1 (15:00)","0.6 (06:30)","9.4","","","0","0","0","0","0"
"Capdepera","Illes Balears","19.7 (15:10)","10.2 (07:50)","15","39 (23:50)","21 (23:40)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","17.4 (16:00)","6.7 (04:30)","12","","","0","0","0","0","0"
"Muro, S'Albufera","Illes Balears","19.6 (14:30)","-0.1 (07:00)","9.8","22 (15:00)","13 (15:50)","0","0","0","0","0"
"Manacor","Illes Balears","18.8 (15:10)","0.6 (04:00)","9.7","17 (14:00)","10 (14:00)","0.2","0","0.2","0","0"
"Petra","Illes Balears","18.9 (13:20)","-0.2 (06:20)","9.3","23 (16:30)","16 (16:10)","0.2","0.2","0","0","0"
"Sineu","Illes Balears","19.1 (14:40)","1.0 (03:40)","10.1","22 (15:00)","12 (15:00)","0.2","0","0.2","0","0"
"Santa María del Camí","Illes Balears","19.7 (14:50)","0.2 (06:00)","10","26 (15:00)","14 (15:00)","0","0","0","0","0"
"Binissalem","Illes Balears","18.8 (13:30)","-2.3 (07:50)","8.2","28 (14:00)","19 (14:30)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","10.4 (13:50)","-2.5 (01:30)","3.9","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","19.4 (14:40)","0.3 (08:00)","9.8","32 (15:10)","18 (15:10)","0","0","0","0","0"
"Pollença","Illes Balears","18.6 (14:50)","0.5 (07:30)","9.6","39 (14:00)","19 (14:00)","0","0","0","0","0"
"Port de Pollença","Illes Balears","19.4 (14:40)","1.5 (07:50)","10.4","25 (12:30)","10 (18:00)","0.2","0","0.2","0","0"
"La Mola, Maó","Illes Balears","17.5 (13:20)","7.0 (07:10)","12.3","","39 (15:30)","0.3","0.2","0.1","0","0"
"Es Mercadal","Illes Balears","15.0 (12:50)","8.0 (04:10)","11.5","33 (14:30)","20 (13:20)","0.2","0.2","0","0","0"
"Ciutadella","Illes Balears","15.1 (14:20)","3.8 (07:50)","9.5","","","0.2","0","0.2","0","0"
"Menorca, Aeropuerto","Illes Balears","16.9 (13:30)","6.1 (00:00)","11.5","30 (13:10)","20 (13:50)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","16.8 (13:30)","-1.3 (03:50)","7.7","","","0.2","0","0.2","0","0"
"Sant Antoni de Portmany","Illes Balears","","","","","","","","","",""
"Ibiza, Aeropuerto","Illes Balears","15.6 (16:20)","1.9 (07:40)","8.8","21 (14:00)","14 (13:50)","0","0","0","0","0"
"Eivissa","Illes Balears","16.4 (12:40)","1.6 (08:00)","9","18 (14:50)","10 (15:00)","0","0","0","0","0"
"Formentera","Illes Balears","18.6 (14:30)","2.8 (06:40)","10.7","15 (11:30)","9 (11:30)","0","0","0","0","0"
"Tías","Las Palmas","17.9 (15:00)","10.4 (01:40)","14.1","36 (12:00)","23 (21:20)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","20.2 (15:50)","12.9 (00:10)","16.6","37 (13:30)","27 (11:00)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","21.6 (15:00)","13.1 (06:00)","17.4","42 (23:20)","30 (23:20)","0","0","0","0","0"
"Haría","Las Palmas","18.9 (13:40)","12.2 (00:00)","15.5","40 (11:50)","28 (11:30)","0","0","0","0","0"
"Tinajo","Las Palmas","18.5 (15:10)","9.9 (02:10)","14.2","42 (21:00)","29 (12:30)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","15.5 (16:00)","8.2 (05:30)","11.8","25 (15:40)","17 (15:50)","6.8","2.2","0","4.6","0"
"Tijarafe","Santa Cruz de Tenerife","15.1 (17:40)","9.5 (07:20)","12.3","18 (02:50)","14 (02:40)","0.4","0.2","0","0.2","0"
"El Paso","Santa Cruz de Tenerife","12.7 (10:40)","6.7 (23:10)","9.7","31 (04:20)","18 (04:10)","6.4","0","0","6.4","0"
"Fuencaliente","Santa Cruz de Tenerife","20.1 (13:20)","14.5 (08:00)","17.3","39 (04:10)","26 (04:20)","0","0","0","0","0"
"Tazacorte","Santa Cruz de Tenerife","19.8 (11:30)","14.2 (06:40)","17","26 (01:20)","16 (01:20)","2.4","0.3","0.2","1.9","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","19.4 (13:40)","13.8 (03:40)","16.6","55 (00:10)","43 (00:10)","0","0","0","0","0"
"San Andrés y Sauces","Santa Cruz de Tenerife","17.4 (13:50)","10.5 (02:30)","13.9","33 (04:40)","22 (04:40)","1.6","1.6","0","0","0"
"Pájara","Las Palmas","21.0 (12:10)","15.9 (05:00)","18.4","42 (20:40)","22 (20:50)","8.8","0","0","8.8","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","20.0 (15:40)","12.9 (02:50)","16.4","36 (15:10)","22 (15:10)","0","0","0","0","0"
"Antigua","Las Palmas","18.3 (12:30)","11.4 (00:00)","14.8","33 (12:00)","22 (13:30)","0","0","0","0","0"
"Fuerteventura Aeropuerto","Las Palmas","20.4 (12:30)","13.8 (00:10)","17.1","37 (13:10)","28 (18:50)","0","0","0","0","0"
"La Oliva","Las Palmas","18.3 (14:40)","10.8 (00:30)","14.5","35 (11:50)","23 (12:40)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","19.7 (14:20)","16.3 (05:00)","18","39 (13:00)","27 (10:00)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","8.9 (13:50)","2.6 (06:20)","5.7","31 (21:20)","25 (19:00)","4.8","0","4","0.8","0"
"Arure","Santa Cruz de Tenerife","12.7 (15:40)","6.9 (02:10)","9.8","39 (23:00)","26 (22:20)","2.6","0","2","0.6","0"
"Agulo","Santa Cruz de Tenerife","15.0 (15:00)","6.5 (05:10)","10.8","30 (04:50)","13 (04:50)","22.8","22","0.8","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","20.9 (14:30)","11.1 (08:10)","16","18 (12:30)","13 (12:30)","0.2","0","0","0.2","0"
"Hermigua","Santa Cruz de Tenerife","17.2 (14:10)","10.8 (06:50)","14","27 (11:00)","12 (11:00)","8.4","8.4","0","0","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","21.0 (15:10)","13.8 (04:10)","17.4","30 (11:20)","14 (14:50)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","5.3 (12:20)","-4.7 (07:40)","0.3","22 (14:30)","14 (14:30)","0.6","0","0","0.6","0"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","0","",""
"Arico","Santa Cruz de Tenerife","18.0 (12:10)","10.7 (01:30)","14.3","35 (11:50)","20 (12:00)","0.4","0","0","0.4","0"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","20.3 (14:40)","13.7 (05:20)","17","37 (12:10)","27 (12:10)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","-0.1 (16:30)","-4.0 (08:00)","-2.1","28 (12:10)","22 (12:10)","0.6","0","0","0.6","0"
"Candelaria","Santa Cruz de Tenerife","16.4 (16:00)","9.6 (04:50)","13","31 (11:30)","20 (13:10)","1.4","0","0","1.4","0"
"Güímar","Santa Cruz de Tenerife","19.3 (13:50)","11.9 (07:00)","15.6","23 (12:10)","20 (11:10)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","16.0 (12:10)","6.7 (08:10)","11.3","28 (12:40)","16 (11:50)","5.4","1.4","0.2","2.8","1"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","14.8 (12:50)","8.6 (07:40)","11.7","26 (12:30)","16 (12:50)","0.2","0","0","0.2","0"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","20.6 (15:00)","14.3 (08:00)","17.5","33 (11:00)","15 (11:00)","6.6","0","6.6","0","0"
"Anaga","Santa Cruz de Tenerife","20.9 (15:10)","12.7 (04:50)","16.8","18 (15:50)","9 (14:50)","7.2","0.4","6.8","0","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","16.2 (14:10)","8.1 (06:30)","12.2","24 (00:50)","17 (00:40)","0.2","0","0","0","0.2"
"Tacoronte","Santa Cruz de Tenerife","19.1 (11:40)","10.3 (07:00)","14.7","32 (15:50)","21 (15:50)","7","0","0","2.6","4.4"
"Puerto de la Cruz","Santa Cruz de Tenerife","21.6 (15:20)","13.4 (06:00)","17.5","21 (14:00)","13 (13:50)","0","0","0","0","0"
"San Juan de la Rambla","Santa Cruz de Tenerife","15.4 (11:20)","7.8 (06:30)","11.6","21 (12:40)","15 (07:50)","2.8","0","0","2.8","0"
"Vega de San Mateo","Las Palmas","7.1 (11:40)","-0.1 (07:30)","3.5","27 (21:50)","14 (21:00)","0.2","0","0","0.2","0"
"Tejeda, Cruz de Tejeda","Las Palmas","7.5 (15:10)","2.3 (07:20)","4.9","37 (21:10)","18 (20:50)","0","0","0","0","0"
"Tejeda","Las Palmas","13.6 (13:20)","7.7 (00:20)","10.7","37 (22:30)","19 (17:30)","0","0","0","0","0"
"Agaete","Las Palmas","20.5 (10:30)","14.7 (07:30)","17.6","31 (15:30)","19 (16:20)","0.6","0","0","0","0.6"
"La Aldea de San Nicolás","Las Palmas","21.7 (15:20)","9.3 (07:50)","15.5","53 (18:10)","28 (18:40)","0","0","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","10.6 (11:40)","5.5 (07:20)","8.1","21 (06:10)","9 (06:10)","12.6","0","0","12.6","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","16.7 (13:10)","8.4 (07:40)","12.6","26 (13:30)","18 (08:30)","8.6","0","0","8.6","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","21.2 (14:50)","11.2 (06:40)","16.2","30 (15:20)","21 (15:10)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","20.6 (12:30)","13.8 (07:30)","17.2","28 (16:50)","20 (16:00)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","16.6 (12:30)","6.4 (04:40)","11.5","27 (14:30)","9 (14:10)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","21.0 (15:20)","13.5 (06:40)","17.3","32 (12:20)","19 (14:00)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","21.2 (13:30)","12.4 (07:30)","16.8","34 (15:10)","19 (13:50)","0","0","0","0","0"
"Agüimes","Las Palmas","18.8 (14:10)","11.9 (07:10)","15.3","40 (20:20)","26 (20:20)","0","0","0","0","0"
"Telde, Centro Forestal Doramas","Las Palmas","16.9 (14:20)","9.8 (03:20)","13.3","23 (20:50)","13 (04:20)","4.2","0","4.2","0","0"
"Gran Canaria Aeropuerto","Las Palmas","19.9 (14:20)","13.9 (06:00)","16.9","37 (18:20)","26 (18:20)","0","0","0","0","0"
"Telde, Melenara","Las Palmas","20.0 (15:30)","12.7 (02:20)","16.3","28 (21:10)","14 (07:40)","0","0","0","0","0"
"Teror","Las Palmas","16.5 (12:00)","6.2 (02:00)","11.3","19 (13:10)","12 (13:10)","1.6","0.2","0","1.4","0"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","17.5 (14:20)","11.3 (02:30)","14.4","20 (17:20)","11 (08:30)","0","0","0","0","0"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","22.1 (13:50)","13.7 (08:10)","17.9","28 (21:00)","15 (19:10)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","20.5 (13:50)","15.3 (07:40)","17.9","18 (05:10)","10 (05:10)","0.2","0","0","0","0.2"
"Valleseco","Las Palmas","15.0 (13:10)","6.7 (05:10)","10.8","21 (10:50)","16 (06:30)","0","0","0","0","0"
"Agaete - Suerte Alta","Las Palmas","17.2 (11:00)","12.4 (07:50)","14.8","40 (04:30)","26 (06:00)","0","0","0","0","0"
"Arucas","Las Palmas","19.0 (14:50)","13.6 (02:20)","16.3","18 (05:30)","12 (05:30)","","0","","0","0"
"Maspalomas","Las Palmas","","","","35 (13:10)","29 (13:00)","0","0","0","0","0"
"Teguise","Las Palmas","20.6 (14:00)","13.5 (00:30)","17.1","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","11.7 (14:30)","5.2 (08:10)","8.4","22 (22:00)","11 (22:30)","4.6","0.6","2.2","1.8","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","16.0 (16:30)","8.0 (07:10)","12","32 (21:50)","22 (21:40)","9","3.2","0","5.8","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","11.4 (15:50)","4.2 (07:50)","7.8","24 (22:10)","12 (22:30)","34.4","18.8","10.2","5.4","0"
"Valverde","Santa Cruz de Tenerife","13.7 (15:20)","9.4 (12:30)","11.5","30 (11:30)","15 (04:10)","6","0","4.4","1.6","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","19.9 (11:20)","15.5 (08:10)","17.7","41 (02:40)","30 (02:50)","0.1","0","0","0.1","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","19.5 (11:20)","13.4 (07:00)","16.4","39 (05:10)","18 (05:20)","16.6","14.8","0.8","1","0"
