"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Montalbán","Teruel","8.2 (14:30)","-2.0 (02:10)","3.1","46 (15:00)","27 (15:20)","0","0","0","0","0"
"Hijar","Teruel","13.9 (13:30)","3.3 (00:00)","8.6","54 (12:20)","27 (11:20)","0","0","0","0","0"
"Andorra, Horcallana","Teruel","8.9 (14:20)","-1.1 (00:10)","3.9","79 (15:00)","58 (17:10)","0","0","0","0","0"
"Castellote","Teruel","10.0 (15:00)","-0.5 (00:20)","4.8","77 (18:10)","40 (18:30)","0","0","0","0","0"
"Morella","Castelló/Castellón","7.0 (14:40)","-1.8 (00:00)","2.6","69 (15:30)","39 (15:30)","0","0","0","0","0"
"Castellfort","Castelló/Castellón","4.9 (14:30)","-1.6 (00:00)","1.7","","","0","0","0","0","0"
"Calanda","Teruel","11.4 (14:10)","1.6 (00:20)","6.5","77 (15:50)","40 (16:00)","0","0","0","0","0"
"Alcañiz","Teruel","12.3 (15:20)","-0.4 (00:50)","6","67 (16:20)","39 (14:30)","0","0","0","0","0"
"Caspe, Plana del Pilón","Zaragoza","13.0 (14:40)","2.1 (08:10)","7.5","84 (16:10)","62 (15:30)","0","0","0","0","0"
"La Molina","Girona","2.8 (13:30)","-6.0 (00:00)","-1.6","42 (12:30)","19 (13:00)","0.2","0","0","0","0.2"
"Martinet","Lleida","10.8 (14:20)","-9.0 (07:20)","0.9","44 (15:20)","20 (15:10)","0","0","0","0","0"
"La Seu d'Urgell","Lleida","11.9 (15:20)","-8.0 (08:30)","1.9","26 (16:00)","11 (15:30)","0","0","0","0","0"
"Tuixent","Lleida","9.0 (13:40)","-5.5 (08:40)","1.8","46 (18:50)","18 (23:00)","0","0","0","0","0"
"Coll de Nargó","Lleida","8.5 (14:00)","-6.3 (08:20)","1.1","49 (14:40)","41 (14:40)","0","0","0","0","0"
"Torà","Lleida","7.2 (15:40)","-6.1 (08:20)","0.5","","","0","0","0","0","0"
"Artesa de Segre","Lleida","7.3 (16:00)","-4.9 (08:40)","1.2","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","8.1 (12:40)","-7.1 (05:40)","0.5","31 (13:20)","13 (13:00)","0","0","0","0","0"
"Port Ainé","Lleida","-5.5 (08:30)","-8.6 (23:30)","-7.1","70 (08:50)","55 (16:20)","","","","",""
"Talarn","Lleida","9.9 (16:10)","-4.3 (07:30)","2.8","40 (16:00)","18 (16:10)","0","0","0","0","0"
"Llimiana","Lleida","11.6 (16:20)","-4.9 (08:10)","3.4","14 (16:40)","7 (15:50)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","7.5 (16:30)","-2.2 (08:00)","2.6","28 (21:00)","19 (16:10)","","","","",""
"Os de Balaguer","Lleida","8.3 (16:40)","-4.6 (08:50)","1.9","21 (12:40)","14 (12:40)","0","0","0","0","0"
"Llorac","Tarragona","6.8 (15:30)","-6.7 (08:40)","0.1","36 (13:50)","28 (13:50)","0","0","0","0","0"
"Mollerussa","Lleida","","","","","","","","","",""
"Vall de Boí","Lleida","9.3 (12:30)","-7.6 (06:30)","0.9","52 (17:20)","26 (17:20)","0","0","0","0","0"
"Sopeira","Huesca","11.0 (15:30)","-3.6 (09:30)","3.7","49 (08:50)","30 (06:40)","0","0","0","0","0"
"Benabarre","Huesca","8.9 (16:10)","-4.2 (07:10)","2.3","28 (15:20)","19 (15:30)","0","0","0","0","0"
"Lleida","Lleida","9.9 (16:40)","-3.0 (08:40)","3.4","15 (23:40)","9 (23:40)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","9.1 (15:30)","-0.7 (08:00)","4.2","","","0","0","0","0","0"
"El Soleràs","Lleida","11.2 (16:10)","-1.4 (08:20)","4.9","","","0","0","0","0","0"
"Bielsa","Huesca","9.9 (11:40)","-4.6 (05:20)","2.6","51 (16:50)","22 (17:00)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","12.4 (15:40)","-4.2 (08:10)","4.1","37 (16:00)","24 (18:50)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","2.5 (11:30)","-3.9 (19:30)","-0.7","36 (02:10)","20 (03:00)","0","0","0","0","0"
"Torla - Ordesa","Huesca","10.5 (14:00)","-2.4 (06:30)","4","60 (09:30)","26 (15:20)","0","0","0","0","0"
"Benasque","Huesca","8.6 (12:00)","-7.5 (06:50)","0.6","49 (13:00)","24 (10:50)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","-2.2 (04:10)","-7.4 (20:10)","-4.8","69 (16:40)","57 (16:40)","0","0","0","0","0"
"Seira","Huesca","11.4 (14:20)","-5.7 (07:40)","2.8","40 (13:10)","16 (13:10)","0","0","0","0","0"
"Capella, Laguarres","Huesca","10.8 (16:10)","-6.0 (08:30)","2.4","22 (16:20)","14 (16:20)","0","0","0","0","0"
"Barbastro","Huesca","10.6 (17:20)","-5.2 (08:50)","2.7","31 (17:00)","17 (17:20)","0","0","0","0","0"
"Sariñena","Huesca","12.8 (14:20)","-4.3 (07:50)","4.3","60 (14:30)","36 (14:40)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","10.8 (13:10)","-2.3 (08:20)","4.3","45 (13:20)","21 (13:30)","0","0","0","0","0"
"Huesca","Huesca","11.9 (14:00)","-2.6 (07:50)","4.6","","","0","0","0","0","0"
"Lanaja","Huesca","11.7 (14:40)","-1.5 (08:00)","5.1","75 (14:40)","50 (14:50)","0","0","0","0","0"
"Ballobar","Huesca","13.8 (15:50)","-3.9 (08:40)","5","59 (19:00)","35 (16:20)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","9.7 (15:50)","-4.6 (08:40)","2.5","15 (23:50)","9 (18:40)","0","0","0","0","0"
"Fraga","Huesca","12.7 (16:50)","-2.7 (08:50)","5","50 (17:00)","32 (16:50)","0","0","0","0","0"
"Valderrobres","Teruel","10.2 (14:00)","-3.9 (00:00)","3.1","54 (13:30)","30 (16:30)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","10.2 (16:40)","1.6 (01:10)","5.9","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","12.0 (15:30)","2.0 (08:00)","7","55 (18:00)","41 (18:00)","0","0","0","0","0"
"Cabacés","Tarragona","13.4 (16:10)","-0.9 (09:40)","6.2","27 (16:50)","10 (11:40)","0","0","0","0","0"
"Rasquera","Tarragona","13.8 (16:40)","0.5 (08:00)","7.2","49 (21:40)","23 (13:30)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","15.6 (13:10)","3.5 (06:30)","9.6","57 (15:20)","28 (16:00)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","-6.3 (12:30)","-11.4 (00:20)","-8.8","53 (09:30)","43 (08:40)","","","","",""
"Naut Aran, Arties","Lleida","2.4 (12:30)","-7.8 (00:40)","-2.7","23 (13:10)","9 (01:20)","1.7","0","0","0.9","0.8"
"Bossòst","Lleida","3.2 (12:00)","-3.8 (01:10)","-0.3","33 (11:10)","18 (11:10)","3.8","0","0","3","0.8"
"Valcarlos/Luzaide","Navarra","8.7 (14:40)","-0.4 (03:10)","4.1","42 (14:00)","16 (14:10)","9.8","0","2.6","3.6","3.6"
"Bello","Teruel","5.6 (15:20)","-4.9 (05:50)","0.3","35 (13:10)","20 (13:00)","0.2","0","0","0.2","0"
"Escorca, Lluc","Illes Balears","10.8 (14:20)","-0.1 (02:40)","5.4","","","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","12.5 (13:30)","5.4 (06:10)","9","34 (13:10)","20 (13:10)","0","0","0","0","0"
"Banyalbufar","Illes Balears","12.7 (23:59)","6.4 (05:50)","9.5","38 (23:00)","21 (23:00)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","12.7 (13:00)","2.8 (08:30)","7.7","28 (14:40)","6 (14:30)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","13.6 (13:30)","1.7 (06:50)","7.7","33 (13:50)","18 (16:00)","0","0","0","0","0"
"Palma, Puerto","Illes Balears","14.4 (15:00)","5.2 (07:00)","9.8","33 (14:10)","15 (14:10)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","13.3 (11:50)","-0.5 (06:30)","6.4","34 (13:10)","16 (14:20)","0","0","0","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","4.8 (12:40)","0.7 (02:50)","2.8","57 (19:00)","44 (18:50)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","12.9 (13:50)","2.4 (07:30)","7.6","25 (14:40)","21 (14:40)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","13.3 (13:50)","-0.2 (07:40)","6.6","37 (14:40)","24 (15:20)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","12.9 (13:50)","5.5 (06:00)","9.2","36 (13:20)","19 (13:20)","0","0","0","0","0"
"Llucmajor","Illes Balears","12.2 (13:10)","1.4 (08:00)","6.8","","","0","0","0","0","0"
"Porreres","Illes Balears","13.6 (14:30)","2.1 (08:20)","7.9","27 (13:20)","12 (12:40)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","13.4 (14:20)","-1.5 (08:00)","5.9","23 (14:30)","12 (14:30)","0.2","0","0.2","0","0"
"Campos, Salines Llevant","Illes Balears","13.9 (14:20)","-1.6 (08:00)","6.1","27 (14:20)","19 (16:30)","0","0","0","0","0"
"Santanyí","Illes Balears","13.4 (14:10)","3.0 (06:30)","8.2","25 (13:10)","12 (12:30)","0","0","0","0","0"
"Portocolom","Illes Balears","14.6 (15:40)","4.6 (08:10)","9.6","30 (13:30)","16 (13:30)","0","0","0","0","0"
"Son Servera","Illes Balears","15.4 (12:30)","4.2 (00:00)","9.8","27 (18:50)","15 (18:50)","0","0","0","0","0"
"Artà","Illes Balears","12.9 (14:30)","4.3 (23:59)","8.6","","","0","0","0","0","0"
"Capdepera","Illes Balears","14.4 (12:50)","9.0 (21:20)","11.7","53 (04:20)","44 (04:20)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","12.7 (15:00)","6.6 (21:50)","9.6","","","0","0","0","0","0"
"Muro, S'Albufera","Illes Balears","14.3 (14:30)","2.8 (01:00)","8.6","32 (16:40)","19 (16:10)","0","0","0","0","0"
"Manacor","Illes Balears","13.4 (16:10)","1.6 (08:00)","7.5","17 (16:50)","9 (12:00)","0","0","0","0","0"
"Sineu","Illes Balears","13.2 (15:20)","0.7 (07:20)","6.9","21 (13:40)","10 (16:50)","0","0","0","0","0"
"Santa María del Camí","Illes Balears","13.0 (15:00)","0.9 (05:20)","6.9","31 (12:30)","16 (12:20)","0","0","0","0","0"
"Binissalem","Illes Balears","12.6 (15:50)","0.2 (06:30)","6.4","30 (16:50)","19 (16:50)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","5.3 (20:50)","-1.3 (03:30)","2","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","13.8 (15:00)","1.4 (01:00)","7.6","26 (17:40)","14 (17:10)","0","0","0","0","0"
"Pollença","Illes Balears","13.3 (14:30)","3.7 (02:30)","8.5","32 (16:20)","17 (16:40)","0","0","0","0","0"
"Port de Pollença","Illes Balears","14.3 (12:10)","4.5 (23:50)","9.4","41 (16:40)","10 (16:40)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","","","","","","","","","",""
"Es Mercadal","Illes Balears","10.9 (13:30)","6.5 (20:10)","8.7","41 (06:20)","26 (00:40)","0","0","0","0","0"
"Ciutadella","Illes Balears","12.2 (14:00)","6.1 (23:59)","9.1","","","0","0","0","0","0"
"Menorca, Aeropuerto","Illes Balears","12.2 (14:30)","5.8 (18:30)","9","42 (00:10)","30 (00:50)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","14.0 (15:10)","-2.0 (04:20)","6","","","0","0","0","0","0"
"Sant Antoni de Portmany","Illes Balears","","","","","","","","","",""
"Ibiza, Aeropuerto","Illes Balears","14.3 (13:30)","1.2 (02:40)","7.8","28 (12:40)","19 (13:30)","0","0","0","0","0"
"Eivissa","Illes Balears","14.6 (12:50)","0.4 (06:40)","7.5","26 (13:10)","12 (14:00)","0","0","0","0","0"
"Formentera","Illes Balears","15.7 (13:50)","1.3 (07:20)","8.5","23 (13:30)","9 (14:00)","0","0","0","0","0"
"Tías","Las Palmas","17.8 (13:00)","13.3 (21:50)","15.5","68 (09:30)","46 (10:10)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","20.9 (14:00)","17.2 (21:40)","19.1","50 (11:10)","31 (12:40)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","21.4 (14:30)","16.6 (22:10)","19","63 (11:20)","44 (10:50)","0","0","0","0","0"
"Haría","Las Palmas","17.5 (13:20)","14.8 (22:50)","16.2","53 (03:20)","33 (11:10)","0","0","0","0","0"
"Tinajo","Las Palmas","17.6 (13:20)","14.8 (23:59)","16.2","72 (09:50)","46 (12:30)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","18.3 (15:00)","11.5 (00:00)","14.9","22 (16:50)","13 (16:50)","0","0","0","0","0"
"Tijarafe","Santa Cruz de Tenerife","17.8 (16:40)","11.9 (06:20)","14.8","28 (14:40)","19 (14:40)","0","0","0","0","0"
"El Paso","Santa Cruz de Tenerife","13.9 (15:20)","11.3 (20:10)","12.6","86 (10:30)","50 (23:40)","1","0","0.8","0.2","0"
"Fuencaliente","Santa Cruz de Tenerife","21.1 (14:50)","17.7 (09:50)","19.4","67 (22:30)","45 (22:10)","1.8","0","1.6","0.2","0"
"Tazacorte","Santa Cruz de Tenerife","22.6 (15:20)","17.4 (00:40)","20","46 (11:50)","17 (09:20)","0","0","0","0","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","19.9 (12:20)","16.7 (18:30)","18.3","55 (11:30)","44 (08:30)","3.5","0","2.7","0.5","0.3"
"San Andrés y Sauces","Santa Cruz de Tenerife","16.3 (10:50)","13.8 (21:50)","15","31 (18:40)","17 (20:20)","12.6","3.2","7.6","0.6","1.2"
"Pájara","Las Palmas","21.9 (13:10)","17.7 (23:59)","19.8","68 (07:50)","26 (00:50)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","20.4 (14:00)","17.4 (22:10)","18.9","54 (14:10)","36 (13:40)","0","0","0","0","0"
"Antigua","Las Palmas","18.4 (14:50)","14.7 (23:00)","16.5","50 (12:10)","33 (12:00)","0","0","0","0","0"
"Fuerteventura Aeropuerto","Las Palmas","20.9 (13:50)","17.7 (21:30)","19.3","59 (06:50)","46 (09:00)","0","0","0","0","0"
"La Oliva","Las Palmas","18.7 (15:00)","14.6 (23:20)","16.7","49 (12:00)","33 (14:30)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","19.2 (12:40)","17.5 (21:50)","18.4","56 (07:00)","40 (10:10)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","8.7 (05:10)","6.7 (23:20)","7.7","91 (11:00)","68 (10:40)","5.4","2.8","2","0.2","0.4"
"Arure","Santa Cruz de Tenerife","12.1 (16:00)","10.1 (22:50)","11.1","91 (20:50)","66 (20:50)","6.2","2.4","3","0.8","0"
"Agulo","Santa Cruz de Tenerife","12.7 (03:20)","11.2 (23:40)","11.9","35 (13:50)","15 (10:20)","3","2.4","0.6","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","24.1 (13:50)","15.2 (05:10)","19.7","36 (17:30)","17 (17:30)","0","0","0","0","0"
"Hermigua","Santa Cruz de Tenerife","17.4 (12:40)","15.8 (10:10)","16.6","43 (18:00)","21 (18:00)","1.2","1.2","0","0","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","21.1 (15:00)","18.3 (22:10)","19.7","69 (22:00)","35 (22:00)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","13.9 (14:10)","6.0 (05:40)","9.9","52 (11:20)","36 (16:00)","0","0","0","0","0"
"Adeje","Santa Cruz de Tenerife","22.6 (11:40)","15.0 (08:20)","18.8","","","0","0","0","0","0"
"Arico","Santa Cruz de Tenerife","18.9 (14:00)","14.5 (23:59)","16.7","64 (12:20)","40 (11:20)","0","0","0","0","0"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","22.5 (14:30)","16.4 (02:40)","19.4","74 (11:40)","55 (11:40)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","8.9 (13:50)","3.6 (00:00)","6.2","59 (01:20)","40 (07:40)","0","0","0","0","0"
"Candelaria","Santa Cruz de Tenerife","18.7 (14:40)","13.2 (22:50)","16","63 (13:30)","39 (10:20)","0","0","0","0","0"
"Güímar","Santa Cruz de Tenerife","20.7 (15:50)","17.4 (08:30)","19.1","51 (06:20)","42 (07:30)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","11.6 (00:30)","9.9 (22:10)","10.8","68 (05:40)","29 (06:00)","29.4","6.8","10.8","6.8","5"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","14.8 (14:20)","12.5 (20:10)","13.7","48 (08:50)","32 (05:10)","1.6","0.7","0.5","0","0.4"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","20.5 (14:50)","17.7 (08:00)","19.1","39 (14:10)","17 (17:40)","0.2","0","0.2","0","0"
"Anaga","Santa Cruz de Tenerife","19.7 (13:50)","17.3 (07:40)","18.5","36 (15:00)","13 (06:00)","1.2","0.2","0.8","0.2","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","15.8 (15:10)","12.5 (21:00)","14.2","26 (09:00)","14 (15:20)","8","2.8","3.6","0.6","1"
"Tacoronte","Santa Cruz de Tenerife","17.4 (14:30)","14.1 (20:40)","15.8","40 (09:20)","23 (09:10)","2.8","1.2","1.2","0","0.4"
"Puerto de la Cruz","Santa Cruz de Tenerife","20.6 (15:00)","16.2 (08:50)","18.4","48 (16:40)","37 (16:40)","3.6","1.5","1.8","0","0.3"
"San Juan de la Rambla","Santa Cruz de Tenerife","14.9 (14:20)","11.4 (08:20)","13.1","41 (09:30)","25 (06:50)","2.8","0","2.8","0","0"
"Vega de San Mateo","Las Palmas","7.0 (03:00)","4.1 (22:10)","5.5","56 (18:50)","31 (12:40)","19.6","4.4","12.2","2.8","0.2"
"Tejeda, Cruz de Tejeda","Las Palmas","8.0 (03:10)","5.2 (22:10)","6.6","76 (09:50)","35 (07:30)","12.4","0","8.4","3.8","0.2"
"Tejeda","Las Palmas","12.2 (01:40)","9.4 (23:30)","10.8","70 (06:30)","41 (22:10)","1.7","0.1","1.5","0.1","0"
"Agaete","Las Palmas","19.1 (04:10)","16.4 (08:00)","17.8","52 (07:50)","30 (09:20)","2.6","0.4","1.8","0.4","0"
"La Aldea de San Nicolás","Las Palmas","22.9 (15:30)","17.3 (08:20)","20.1","79 (00:10)","38 (14:10)","0","0","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","16.0 (15:30)","8.7 (22:20)","12.3","40 (00:10)","16 (01:00)","0","0","0","0","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","18.1 (14:00)","11.2 (06:10)","14.7","26 (14:20)","15 (14:10)","0","0","0","0","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","22.6 (15:20)","16.0 (23:59)","19.3","46 (03:00)","31 (03:00)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","23.6 (11:10)","15.6 (08:10)","19.6","24 (13:30)","18 (13:40)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","18.0 (14:30)","10.7 (07:50)","14.3","53 (00:50)","24 (13:20)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","22.2 (14:10)","16.3 (03:20)","19.3","52 (13:50)","26 (12:40)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","20.7 (14:10)","16.5 (07:00)","18.6","63 (22:50)","39 (00:50)","0","0","0","0","0"
"Agüimes","Las Palmas","17.5 (15:20)","14.1 (07:40)","15.8","69 (00:10)","45 (00:10)","2.8","0","2.6","0.2","0"
"Telde, Centro Forestal Doramas","Las Palmas","15.8 (02:40)","14.0 (07:40)","14.9","42 (00:20)","24 (01:00)","6.6","0.6","5","0.8","0.2"
"Gran Canaria Aeropuerto","Las Palmas","20.0 (15:20)","16.5 (06:20)","18.3","65 (16:10)","49 (04:50)","0.9","0.3","0.5","0.1","0"
"Telde, Melenara","Las Palmas","20.0 (15:20)","17.1 (01:30)","18.6","45 (07:40)","24 (00:10)","0.6","0.4","0.2","0","0"
"Teror","Las Palmas","12.8 (03:00)","10.8 (23:20)","11.8","36 (08:00)","18 (04:40)","19.6","5.2","10.4","3.4","0.6"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","16.7 (13:20)","14.3 (07:30)","15.5","37 (09:10)","14 (05:10)","3.6","1","1.8","0.6","0.2"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","19.4 (14:30)","15.9 (07:20)","17.6","50 (09:00)","26 (09:00)","0.5","0.3","0.2","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","19.5 (15:00)","16.6 (07:20)","18.1","31 (09:00)","12 (00:10)","0.9","0.2","0.7","0","0"
"Valleseco","Las Palmas","11.4 (03:30)","9.4 (23:10)","10.4","37 (14:40)","16 (04:40)","22.4","5.4","11.8","4.8","0.4"
"Agaete - Suerte Alta","Las Palmas","15.5 (02:10)","13.9 (09:40)","14.7","67 (17:30)","33 (08:10)","9.8","1.4","6.2","2","0.2"
"Arucas","Las Palmas","18.4 (14:40)","16.4 (07:10)","17.4","33 (10:50)","18 (07:10)","1","0.4","0.6","0","0"
"Maspalomas","Las Palmas","","","","66 (12:40)","44 (12:30)","0","0","0","0","0"
"Teguise","Las Palmas","20.9 (12:10)","17.1 (23:50)","19","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","13.9 (11:20)","10.6 (20:10)","12.3","44 (11:50)","15 (11:20)","1","0.2","0.8","0","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","14.0 (13:00)","11.7 (22:50)","12.8","80 (20:00)","54 (20:10)","14.2","6.6","7","0.2","0.4"
"San Andrés, Valverde","Santa Cruz de Tenerife","11.1 (12:40)","9.0 (20:00)","10.1","47 (19:40)","24 (15:20)","2.8","1.2","1.4","0.2","0"
"Valverde","Santa Cruz de Tenerife","14.0 (14:20)","12.3 (00:30)","13.2","44 (19:30)","29 (21:40)","0.2","0.2","0","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","20.6 (12:10)","18.5 (00:20)","19.6","65 (02:10)","44 (20:10)","0","0","0","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","20.0 (14:30)","17.8 (01:10)","18.9","39 (23:40)","23 (09:10)","3.8","1.4","2.4","0","0"
