"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Caspe, Plana del Pilón","Zaragoza","11.0 (17:00)","-3.9 (09:20)","3.5","15 (22:30)","14 (22:40)","0","0","0","0","0"
"La Molina","Girona","6.9 (13:10)","-2.1 (01:30)","2.4","22 (11:00)","13 (17:40)","0","0","0","0","0"
"Martinet","Lleida","11.7 (15:40)","-9.5 (09:00)","1.1","23 (14:20)","12 (14:50)","0","0","0","0","0"
"La Seu d'Urgell","Lleida","13.4 (15:30)","-8.0 (08:20)","2.7","8 (14:00)","4 (13:50)","0","0","0","0","0"
"Tuixent","Lleida","10.8 (15:30)","-4.5 (08:50)","3.2","15 (13:30)","6 (13:00)","0","0","0","0","0"
"Coll de Nargó","Lleida","14.6 (14:40)","-6.8 (07:20)","3.9","36 (16:30)","28 (17:40)","0","0","0","0","0"
"Torà","Lleida","11.9 (14:50)","-5.9 (08:30)","3","","","0","0","0","0","0"
"Artesa de Segre","Lleida","12.4 (15:00)","-6.1 (07:50)","3.1","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","11.6 (15:20)","-7.2 (08:20)","2.2","10 (15:20)","6 (16:00)","0","0","0","0","0"
"Port Ainé","Lleida","-0.4 (15:20)","-2.5 (07:20)","-1.5","35 (10:40)","29 (10:40)","","","","",""
"Talarn","Lleida","","","","","","","","","0","0"
"Llimiana","Lleida","12.9 (16:30)","-6.4 (08:30)","3.2","11 (17:10)","5 (15:50)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","11.3 (16:20)","-0.5 (07:10)","5.4","18 (03:20)","16 (08:30)","","","","",""
"Os de Balaguer","Lleida","11.6 (14:00)","-2.4 (07:10)","4.6","22 (09:30)","19 (06:50)","0","0","0","0","0"
"Llorac","Tarragona","10.6 (13:10)","-7.2 (06:30)","1.7","18 (14:10)","12 (14:20)","0","0","0","0","0"
"Vall de Boí","Lleida","11.4 (15:30)","-8.2 (08:20)","1.6","23 (16:30)","15 (16:20)","0","0","0","0","0"
"Sopeira","Huesca","11.5 (16:00)","-4.0 (09:00)","3.8","50 (09:00)","36 (09:40)","0","0","0","0","0"
"Benabarre","Huesca","10.4 (14:30)","-3.3 (07:00)","3.5","17 (17:50)","13 (17:50)","0","0","0","0","0"
"Lleida","Lleida","13.0 (16:40)","-3.9 (08:30)","4.5","14 (00:10)","10 (00:20)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","11.2 (13:10)","-2.7 (07:20)","4.2","","","0","0","0","0","0"
"El Soleràs","Lleida","10.1 (16:40)","-2.0 (08:30)","4.1","","","0","0","0","0","0"
"Bielsa","Huesca","10.4 (14:20)","-5.6 (07:40)","2.4","22 (13:50)","10 (18:20)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","11.6 (15:50)","-4.2 (08:40)","3.7","18 (22:50)","12 (22:50)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","5.1 (16:40)","-1.1 (06:50)","2","21 (00:10)","15 (12:10)","0","0","0","0","0"
"Torla - Ordesa","Huesca","13.0 (15:10)","-2.9 (07:40)","5","12 (14:50)","8 (14:20)","0","0","0","0","0"
"Benasque","Huesca","11.7 (15:10)","-7.8 (07:20)","1.9","16 (15:40)","10 (15:40)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","4.0 (11:30)","-3.4 (00:40)","0.3","13 (00:30)","11 (00:30)","0","0","0","0","0"
"Seira","Huesca","11.3 (15:50)","-4.8 (08:10)","3.3","20 (14:00)","8 (14:10)","0","0","0","0","0"
"Capella, Laguarres","Huesca","10.3 (15:10)","-6.0 (07:00)","2.2","17 (16:10)","10 (15:00)","0","0","0","0","0"
"Barbastro","Huesca","12.3 (15:10)","-3.6 (06:50)","4.4","12 (14:10)","7 (15:00)","0","0","0","0","0"
"Sariñena","Huesca","11.2 (16:20)","-3.8 (08:30)","3.7","15 (14:40)","10 (23:40)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","10.1 (14:20)","0.4 (08:30)","5.3","16 (12:30)","10 (12:30)","0","0","0","0","0"
"Huesca","Huesca","10.5 (15:00)","-2.4 (08:30)","4","","","0","0","0","0","0"
"Lanaja","Huesca","10.1 (15:50)","-0.2 (08:20)","5","17 (15:00)","9 (15:00)","0","0","0","0","0"
"Ballobar","Huesca","10.7 (16:00)","-4.5 (07:50)","3.1","13 (11:30)","9 (11:20)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","12.5 (17:00)","-5.7 (08:20)","3.4","12 (14:40)","6 (14:40)","0","0","0","0","0"
"Fraga","Huesca","12.7 (16:20)","-3.6 (07:00)","4.5","7 (12:30)","4 (12:30)","0","0","0","0","0"
"Valderrobres","Teruel","10.3 (14:40)","-5.8 (08:10)","2.3","17 (14:20)","9 (14:20)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","10.5 (14:10)","-1.7 (06:50)","4.4","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","11.3 (15:30)","-0.7 (08:10)","5.3","19 (19:50)","13 (19:40)","0","0","0","0","0"
"Cabacés","Tarragona","13.8 (15:50)","-0.5 (08:20)","6.7","15 (15:20)","6 (15:20)","0","0","0","0","0"
"Rasquera","Tarragona","11.7 (17:10)","-2.8 (05:30)","4.4","15 (16:20)","8 (16:30)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","15.4 (14:20)","0.3 (06:40)","7.8","14 (15:50)","9 (21:40)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","0.7 (10:00)","-2.7 (01:30)","-1","38 (11:30)","29 (11:30)","","","","",""
"Naut Aran, Arties","Lleida","8.4 (14:30)","-4.0 (07:40)","2.2","19 (01:40)","8 (00:10)","0","0","0","0","0"
"Bossòst","Lleida","12.7 (14:50)","-4.2 (04:20)","4.3","17 (19:40)","13 (21:10)","0","0","0","0","0"
"Valcarlos/Luzaide","Navarra","15.3 (14:40)","1.6 (00:30)","8.5","44 (03:10)","20 (02:30)","0","0","0","0","0"
"Bello","Teruel","8.1 (14:20)","-7.9 (08:40)","0.1","34 (15:00)","26 (15:50)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","9.6 (14:10)","-0.6 (03:00)","4.5","22 (12:40)","6 (08:10)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","14.8 (15:30)","4.8 (06:00)","9.8","18 (22:00)","13 (06:30)","0","0","0","0","0"
"Banyalbufar","Illes Balears","14.8 (16:20)","7.7 (01:00)","11.3","36 (21:20)","18 (21:50)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","14.0 (15:10)","3.4 (03:40)","8.7","16 (23:10)","5 (23:10)","0.7","0","0.4","0.3","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","14.4 (16:20)","8.7 (03:20)","11.5","25 (04:40)","17 (04:40)","1.3","0","1.3","0","0"
"Palma, Universitat","Illes Balears","14.7 (14:20)","0.5 (04:20)","7.6","23 (16:00)","11 (14:40)","0.2","0","0.2","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","5.2 (15:00)","1.2 (00:40)","3.2","43 (08:00)","33 (07:00)","0.9","0","0.8","0.1","0"
"Son Bonet, Aeropuerto","Illes Balears","13.9 (16:00)","4.5 (02:10)","9.2","22 (11:40)","18 (11:40)","0.4","0","0.4","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","14.3 (14:00)","2.6 (04:20)","8.5","28 (14:00)","20 (14:00)","1.2","0","1.2","0","0"
"Llucmajor, Cap Blanc","Illes Balears","15.2 (14:50)","5.8 (01:40)","10.5","33 (16:10)","22 (16:50)","3.8","0","3.8","0","0"
"Llucmajor","Illes Balears","13.6 (14:10)","5.6 (02:30)","9.6","","","2.2","0","2.2","0","0"
"Porreres","Illes Balears","14.6 (15:20)","4.7 (03:20)","9.7","23 (15:10)","12 (15:00)","5.3","0.1","5.2","0","0"
"Campos, Can Sion","Illes Balears","14.2 (13:10)","1.5 (23:50)","7.8","30 (15:00)","17 (14:00)","6.6","0.6","6","0","0"
"Campos, Salines Llevant","Illes Balears","15.3 (13:40)","4.7 (01:40)","10","32 (15:40)","22 (15:30)","7.8","0","7.8","0","0"
"Santanyí","Illes Balears","14.7 (12:50)","6.3 (00:20)","10.5","29 (07:40)","17 (14:10)","5.7","0.3","5.3","0.1","0"
"Portocolom","Illes Balears","14.6 (13:00)","7.2 (00:10)","10.9","45 (08:00)","26 (08:00)","7.2","2","5.2","0","0"
"Son Servera","Illes Balears","15.2 (13:10)","4.4 (00:30)","9.8","33 (09:20)","17 (07:20)","0","0","0","0","0"
"Artà","Illes Balears","13.0 (15:40)","1.8 (01:10)","7.4","","","0","0","0","0","0"
"Capdepera","Illes Balears","14.0 (12:40)","10.9 (00:20)","12.4","37 (05:40)","31 (09:20)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","14.0 (15:20)","6.4 (04:10)","10.2","","","0.2","0","0.2","0","0"
"Muro, S'Albufera","Illes Balears","14.4 (15:10)","1.0 (05:10)","7.7","22 (11:30)","11 (10:00)","0","0","0","0","0"
"Manacor","Illes Balears","14.4 (14:20)","2.5 (00:10)","8.4","28 (15:00)","13 (14:00)","3.4","0","3.4","0","0"
"Petra","Illes Balears","14.1 (14:20)","0.4 (02:30)","7.3","30 (16:20)","19 (14:20)","1","0","1","0","0"
"Sineu","Illes Balears","13.4 (15:20)","0.5 (02:40)","6.9","27 (15:20)","13 (15:20)","0.6","0","0.6","0","0"
"Santa María del Camí","Illes Balears","13.8 (15:00)","1.8 (04:00)","7.8","26 (12:00)","14 (15:30)","0.6","0","0.6","0","0"
"Binissalem","Illes Balears","13.8 (15:40)","0.2 (03:10)","7","27 (14:50)","16 (12:50)","0.6","0","0.6","0","0"
"Escorca, Son Torrella","Illes Balears","6.9 (16:00)","-2.6 (02:10)","2.2","","","0.4","0","0.4","0","0"
"Sa Pobla","Illes Balears","14.1 (15:50)","-0.2 (04:40)","7","28 (12:20)","19 (12:20)","0","0","0","0","0"
"Pollença","Illes Balears","13.3 (13:10)","3.7 (04:50)","8.5","18 (16:10)","9 (13:20)","0","0","0","0","0"
"Port de Pollença","Illes Balears","16.3 (15:30)","3.5 (02:10)","9.9","26 (20:20)","12 (20:20)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","15.1 (13:30)","10.9 (00:00)","13","","10 (15:50)","0","0","0","0","0"
"Es Mercadal","Illes Balears","13.9 (13:30)","5.9 (01:30)","9.9","33 (12:10)","22 (12:40)","0","0","0","0","0"
"Ciutadella","Illes Balears","16.3 (14:10)","4.2 (00:50)","10.2","","","0","0","0","0","0"
"Menorca, Aeropuerto","Illes Balears","14.2 (13:10)","3.7 (00:10)","8.9","32 (10:10)","23 (16:10)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","13.6 (15:10)","3.0 (05:40)","8.3","","","0.2","0","0","0.2","0"
"Sant Antoni de Portmany","Illes Balears","14.9 (13:50)","4.2 (01:50)","9.5","27 (12:20)","14 (12:50)","0.1","0","0","0","0.1"
"Ibiza, Aeropuerto","Illes Balears","15.0 (15:50)","8.1 (05:50)","11.6","35 (11:50)","24 (16:40)","2.1","0","2.1","0","0"
"Eivissa","Illes Balears","14.6 (12:00)","5.8 (05:40)","10.2","28 (14:10)","13 (13:20)","2.3","0","1.9","0.4","0"
"Formentera","Illes Balears","17.0 (14:10)","10.3 (00:30)","13.7","37 (13:40)","20 (14:20)","1","0","1","0","0"
"Tías","Las Palmas","19.7 (14:20)","13.6 (00:50)","16.7","31 (17:20)","24 (17:30)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","21.6 (16:10)","14.8 (05:30)","18.2","30 (15:40)","19 (16:20)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","23.0 (12:30)","15.0 (03:20)","19","41 (16:00)","27 (17:30)","0","0","0","0","0"
"Haría","Las Palmas","20.0 (12:40)","14.4 (23:59)","17.2","31 (17:20)","21 (17:10)","0","0","0","0","0"
"Tinajo","Las Palmas","19.0 (13:30)","14.4 (23:40)","16.7","26 (16:10)","18 (17:10)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","17.5 (16:40)","12.3 (07:40)","14.9","32 (14:00)","19 (17:10)","0","0","0","0","0"
"Tijarafe","Santa Cruz de Tenerife","18.6 (15:10)","12.4 (07:20)","15.5","39 (16:20)","28 (16:20)","0","0","0","0","0"
"El Paso","Santa Cruz de Tenerife","16.2 (17:30)","9.6 (08:00)","12.9","35 (23:30)","19 (16:30)","0","0","0","0","0"
"Fuencaliente","Santa Cruz de Tenerife","22.9 (13:50)","17.4 (08:10)","20.1","34 (23:50)","22 (23:59)","0","0","0","0","0"
"Tazacorte","Santa Cruz de Tenerife","22.6 (12:50)","16.8 (07:40)","19.7","25 (16:40)","13 (16:40)","0","0","0","0","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","21.5 (11:40)","16.6 (07:50)","19.1","45 (18:40)","31 (16:20)","0","0","0","0","0"
"San Andrés y Sauces","Santa Cruz de Tenerife","19.7 (12:10)","14.0 (05:20)","16.9","37 (13:30)","24 (13:30)","3.6","0","0","0","3.6"
"Pájara","Las Palmas","22.7 (15:20)","14.8 (04:40)","18.8","32 (17:30)","18 (15:50)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","22.1 (13:30)","13.5 (07:40)","17.8","24 (22:10)","13 (22:10)","0","0","0","0","0"
"Antigua","Las Palmas","20.7 (14:40)","12.1 (01:30)","16.4","32 (18:10)","19 (18:20)","1.2","0","0","0","1.2"
"Fuerteventura Aeropuerto","Las Palmas","20.9 (15:00)","14.4 (05:20)","17.6","37 (18:20)","30 (18:20)","0","0","0","0","0"
"La Oliva","Las Palmas","21.0 (15:10)","12.5 (00:50)","16.8","26 (15:50)","17 (16:10)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","20.1 (13:10)","16.9 (00:10)","18.5","37 (17:10)","31 (17:20)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","13.2 (10:20)","7.1 (21:50)","10.1","49 (22:00)","36 (22:40)","0","0","0","0","0"
"Arure","Santa Cruz de Tenerife","16.0 (13:40)","11.1 (23:30)","13.6","43 (22:00)","28 (22:00)","0","0","0","0","0"
"Agulo","Santa Cruz de Tenerife","18.7 (13:10)","12.1 (22:40)","15.4","25 (23:40)","11 (02:30)","0","0","0","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","24.2 (15:30)","14.8 (06:00)","19.5","21 (15:20)","12 (14:00)","0","0","0","0","0"
"Hermigua","Santa Cruz de Tenerife","19.5 (13:40)","13.6 (08:00)","16.6","25 (21:30)","13 (20:20)","0","0","0","0","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","22.7 (15:30)","16.3 (08:20)","19.5","42 (23:59)","22 (23:59)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","9.9 (14:10)","0.4 (03:30)","5.1","55 (14:00)","28 (14:20)","0","0","0","0","0"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","0","0",""
"Arico","Santa Cruz de Tenerife","18.9 (12:40)","14.0 (23:20)","16.4","17 (12:30)","11 (01:00)","4.2","0","0","4.2","0"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","22.3 (14:00)","15.2 (07:00)","18.7","26 (11:50)","19 (11:40)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","6.7 (12:10)","0.9 (23:50)","3.8","55 (17:40)","46 (17:30)","0.2","0","0","0","0.2"
"Candelaria","Santa Cruz de Tenerife","17.9 (09:50)","12.6 (07:20)","15.3","20 (12:30)","14 (12:30)","0.8","0","0","0.8","0"
"Güímar","Santa Cruz de Tenerife","20.2 (11:00)","14.1 (02:10)","17.2","19 (12:20)","15 (12:20)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","17.6 (11:10)","10.9 (23:20)","14.3","32 (21:10)","22 (05:20)","14.6","0","0","0","14.6"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","18.4 (11:30)","11.8 (05:40)","15.1","37 (21:30)","26 (21:30)","2.8","0","0","0","2.8"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","22.0 (15:30)","16.9 (05:50)","19.4","17 (12:40)","11 (12:40)","2.8","0","0","0","2.8"
"Anaga","Santa Cruz de Tenerife","22.2 (11:50)","15.6 (07:40)","18.9","16 (05:30)","8 (12:10)","8","0","0","0","8"
"La Victoria de Acentejo","Santa Cruz de Tenerife","18.3 (09:50)","11.2 (07:10)","14.7","24 (19:50)","14 (19:50)","0","0","0","0","0"
"Tacoronte","Santa Cruz de Tenerife","22.0 (15:20)","13.8 (06:40)","17.9","25 (19:40)","15 (19:40)","1.2","0","0","0","1.2"
"Puerto de la Cruz","Santa Cruz de Tenerife","23.7 (16:20)","16.4 (07:40)","20.1","27 (20:30)","20 (20:30)","0","0","0","0","0"
"San Juan de la Rambla","Santa Cruz de Tenerife","17.8 (12:30)","11.8 (07:20)","14.8","19 (01:10)","15 (01:20)","1.8","0","0","0","1.8"
"Vega de San Mateo","Las Palmas","12.8 (11:50)","5.2 (07:30)","9","23 (15:20)","14 (15:30)","1","0","0","0","1"
"Tejeda, Cruz de Tejeda","Las Palmas","13.7 (16:40)","7.7 (19:30)","10.7","24 (16:50)","9 (20:40)","1.8","0","0","0","1.8"
"Tejeda","Las Palmas","17.0 (11:00)","11.4 (23:30)","14.2","32 (15:20)","16 (16:10)","0.5","0","0","0","0.5"
"Agaete","Las Palmas","22.9 (10:50)","16.6 (02:10)","19.8","29 (22:10)","15 (22:10)","0.4","0","0","0","0.4"
"La Aldea de San Nicolás","Las Palmas","22.6 (13:20)","12.7 (08:00)","17.7","26 (22:40)","17 (12:10)","0","0","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","14.6 (14:00)","10.2 (20:40)","12.4","24 (23:59)","10 (23:59)","0","0","0","0","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","17.0 (12:30)","12.3 (22:10)","14.7","18 (13:50)","10 (22:30)","0","0","0","0","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","22.9 (13:50)","13.9 (08:20)","18.4","31 (15:00)","22 (15:00)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","21.7 (13:30)","16.1 (07:30)","18.9","22 (19:00)","15 (10:30)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","17.9 (11:40)","10.5 (21:50)","14.2","15 (12:10)","6 (21:10)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","20.0 (12:10)","15.9 (06:50)","17.9","26 (14:00)","18 (13:20)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","21.9 (13:10)","13.7 (03:10)","17.8","27 (23:00)","18 (13:40)","0","0","0","0","0"
"Agüimes","Las Palmas","21.3 (14:10)","14.1 (03:10)","17.7","31 (14:20)","21 (14:20)","0.4","0","0","0","0.4"
"Telde, Centro Forestal Doramas","Las Palmas","19.2 (11:40)","12.9 (08:00)","16.1","23 (22:30)","12 (14:50)","1.6","0","0","0","1.6"
"Gran Canaria Aeropuerto","Las Palmas","21.4 (14:00)","15.5 (03:20)","18.4","45 (22:20)","30 (22:20)","0.1","0","0","0","0.1"
"Telde, Melenara","Las Palmas","21.3 (15:10)","14.0 (03:50)","17.6","32 (22:20)","17 (22:10)","0","0","0","0","0"
"Teror","Las Palmas","18.9 (11:30)","9.2 (08:00)","14","20 (16:40)","11 (15:20)","2.4","0","0","0","2.4"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","20.4 (14:20)","13.7 (03:00)","17","20 (14:20)","11 (19:10)","0.4","0","0","0","0.4"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","23.3 (10:50)","17.2 (22:00)","20.3","32 (21:50)","16 (21:50)","0.6","0","0","0","0.6"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","21.4 (15:20)","17.2 (02:50)","19.3","23 (21:40)","11 (14:40)","0.3","0","0","0","0.3"
"Valleseco","Las Palmas","17.4 (11:00)","11.0 (07:30)","14.2","18 (23:50)","9 (16:20)","1.6","0","0","0","1.6"
"Agaete - Suerte Alta","Las Palmas","20.1 (15:20)","14.4 (01:50)","17.3","25 (06:40)","21 (06:40)","0","0","0","0","0"
"Arucas","Las Palmas","21.0 (14:00)","13.3 (03:50)","17.2","19 (22:10)","10 (11:50)","0.4","0","0","0","0.4"
"Maspalomas","Las Palmas","","","","28 (10:50)","23 (10:50)","0","0","0","0","0"
"Teguise","Las Palmas","21.2 (15:30)","15.5 (01:20)","18.4","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","17.1 (14:30)","9.7 (02:00)","13.4","26 (15:20)","12 (15:20)","0","0","0","0","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","19.0 (14:10)","12.6 (08:20)","15.8","28 (14:50)","18 (01:00)","0","0","0","0","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","15.7 (12:50)","9.4 (20:40)","12.5","28 (18:50)","17 (18:50)","0","0","0","0","0"
"Valverde","Santa Cruz de Tenerife","16.7 (13:10)","13.2 (00:30)","15","33 (18:10)","19 (01:00)","0","0","0","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","21.9 (11:00)","18.0 (02:50)","19.9","32 (23:40)","24 (23:40)","0","0","0","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","21.5 (10:00)","16.9 (03:20)","19.2","21 (23:50)","12 (23:50)","0","0","0","0","0"
